Company Name,Job link,Title,Text
Metricstream Infotech India Private Limited,https://www.indeed.co.in/rc/clk?jk=1898a9dc756cece3&fccid=eda83bce75db86b7&vjs=3,Senior Product Manager,"Description:

MetricStream is the worldâ€™s No. 1 independent GRC SaaS platform simplifying Governance, Risk, and Compliance (GRC) for modern and digital enterprises, and empowering enterprises and organizations worldwide to perform with integrity. Our market-leading enterprise and cloud Apps for GRC enable organizations to strengthen risk management, regulatory compliance, vendor governance, and quality management while driving business performance.

Senior Product Manager
We have an exciting opportunity for Senior Product Managers who will be responsible for product strategy, planning and executing product launches in governance, risk and compliance space. We are looking for someone who can drive the strategy and own the product roadmap. Expertise in GRC would be preferred. This role will provide an opportunity to develop enterprise products that cater to global market across various industry verticals

Key Responsibilities
Gather and assimilate market, customer and competitive intelligence to develop and own the product strategy & vision
Drive strategic innovation to generate new product ideas
Partner with cross-functional leadership team and define roadmap priorities
Work closely with Design, Engineering and Architects to deliver the desired capabilities
Engage with customers and partners to validate product enhancements
Collaborate with Marketing, Sales, Partners and Professional Services to drive market traction

Skills and Experience:
10 â€“ 14 years of experience with 6+ years product management for B2B Applications and experience with leading the entire product lifecycle
Competent to solve business problems and loves to interact with stakeholders and customers to understand the real problem
Should be skilled at building strong partnerships and collaborate with various stakeholders including Product managers, architects, and developers
Play the product owner role by detailing out the user stories and create wireframes & designs
Strong analytical and communication skills

Education
BE/ BTech/ MCA/ MTech/MBA Preferred

10.00-14.00 Years"
Oracle,https://www.indeed.co.in/rc/clk?jk=62e34808478cf71a&fccid=cd22d01053af7669&vjs=3,Senior Technical Product Manager,"Senior Technical Product Manager-20000QKT

Applicants are required to read, write, and speak the following languages: English
Preferred Qualifications
Organization Name: CEGBU
Department Description
The development group in the Construction and Engineering Global Business Unit is focused on developing Cloud native Enterprise class SaaS solutions for our customers in project intensive industries. Our applications provide solution offerings in the space of project colloboration, planning & execution, field mobility and tender manegement used by large world leading companies in Construction and Heavy Engineering space.
Role Expectations
One of our units’ key strategic goals is to dominate US general contracting market space in construction and engineering industry. As part of this, we are focussed on building a comprehensive next generation, Cloud native SaaS offering which will allow owners, general contractors and sub-contractors to manage their bid and pre-qualification process seamlessly.
In order to meet the strategic goals of the product, we need Product Manager to research competitive landscape and define product specifications to build best-in-class preconstruction cloud platform.
As a key member of the product development, you will
Define product specifications and/or strategy
Gather and analyse information to define product specifications and review design specifications
Communicate product strategy and functionality
Initiate and foster relationships with other groups
Review product documentation and collateral
Conduct UAT to ensure feature is developed as per specification
Ensure successful product releases based on corporate priorities
Skills & Qualifications
5+ years of software engineering experience along with at least 2-3 years of relevant experience in web application
BS or MS degree along with an MBA degree from top college (preferred)
Excellent written and communication / presentation skills
High-level understanding of technology landscape plus experience working with engineering teams to deliver products or services
Analytical skills, with a passion to solve complex technology and business problems and ability to make independent judgement
Excellent teamwork, leadership and people management skills
A can-do attitude, with a focus on deliverables and deadlines
Detailed Description and Job Requirements
Work as part of a team that acts as the central resource and driving force for the design, process, manufacturing, test, quality and marketing of product(s) as they move from conception to distribution. Organize interdepartmental activities ensuring completion of the project/product on schedule and within budget.

As a member of the product development division, you will define product specifications and or strategy. Gather and analyze information to define product specifications and review design specifications. Communicate product strategy and functionality. Initiate and foster relationships with other groups. Review product documentation and collateral. Ensure successful product releases based on corporate priorities.

Duties and tasks are varied and complex, needing independent judgment. Fully competent in own area of expertise. May have project lead role and or supervise lower level personnel. BS or MS degree or equivalent experience relevant to functional area. 4 years of software engineering or related experience."
Weatherbug,https://www.indeed.co.in/rc/clk?jk=752e6bec22a6b59b&fccid=3a0081b64f6eecef&vjs=3,Product Manager,"Role: Product Manager
Location: Gurgaon, India
GroundTruth is the leading global location platform that leverages data and insights to drive business performance. Using its proprietary Blueprints technology, GroundTruth is able to learn about mobile users and reach them at the right place and right time, ultimately helping companies make smarter marketing decisions, increase sales, and grow their businesses. Since its foundation in 2009, GroundTruth has launched several innovative products and won numerous awards, including Inc. 5000’s Fast Growing Private Companies and Deloitte’s Fast 500 Technology companies. Today, we’re proud to employ over 400 employees across three continents, and serve millions of marketers across 21 countries. Learn more: www.groundtruth.com
WeatherBug, a fully owned division of GroundTruth, is a major weather app with a strong presence in the US and is rapidly expanding in the Americas, Europe, and Asia. WeatherBug is a top-rated weather app, with more than 15 million monthly active users.
You will:
Deliver projects and products using the appropriate agile project management methodology, learning & iterating frequently
Work with the Director of Product to define the roadmap for any given product and translate this into user stories
Ensure all products are built to an appropriate level of quality for the stage (alpha/beta/production)
Communicate effectively with both large and small teams of internal and external project stakeholders to set and manage client expectations and timelines throughout the project.
Communicate difficult/sensitive information tactfully and resolve or escalate issues in a timely fashion.
Provide transparency to senior leadership and work with design, development, information security, and other product management teams.
Lead project meetings, capture and communicate minutes/action items, send out regular status updates, and other necessary information.
Understand and validates the details of deliverables as provided by project resources; identifies, analyzes and closes gaps. (Specs, Mocks & Acceptance Tests)
Prepares for and facilitates release planning with teams as appropriate
Working knowledge of the project lifecycle (whether it be software development, content, release management, etc.).
Monitor product, tools and services in order to drive the business aspects of demand, customers’ user experience, return-on-investment (ROI), and satisfaction of original (business & technical) requirements
You are:
Problem solver: Doesn’t wait for someone else to give the answer – takes charge of creating solutions.
Organized: Ability to prioritize and deliver timely work; best in class project management skills.
Flexible: Dynamic, hard-working, and able to pivot direction quickly to keep up with business demands.
Communication: Strong written and verbal communication skills, comfortable in engaging conversation with any level.
Team Player: Believes in GroundTruth’s and WeatherBug’s vision and prides themselves on being part of an exceptional team.
Technical Aptitude: Not afraid of new technologies and eager to lear
You have:
Bachelor’s or Master’s degree from a Tier I college. MBA is a huge plus..
2+ years’ experience in Product Management with a solid track record of successful product delivery
Strong understanding of technology and product development lifecycle, including experience with agile software development and prioritizing backlogs for engineers
Proven experience managing the project development process and documentation.
Excellent problem solving and analytical skills, ability to think strategically.
Able to work independently, self-motivated and a strong team player.
Excellent written and verbal communication skills, able to communicate with all levels of the organization.

We operate in a fast paced, dynamic environment where everyone on the team is committed to the success and growth of GroundTruth. Our culture is highly entrepreneurial and our success comes from our employees who voice their opinions and ideas to facilitate growth to our bottom line. We reward hard work, support career development, offer comprehensive benefits, and foster a fun and friendly work environment.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
McKinsey & Company,https://www.indeed.co.in/rc/clk?jk=8bd19b0ae23ca762&fccid=6576e7250aa78c3c&vjs=3,"Knowledge Analyst - McKinsey Digital, Technology and Strateg...","QUALIFICATIONS
MBA (or equivalent) in technology or Engineering from reputed universities
3-5 years of relevant experience in IT products/software domain, esp. in commercial context (e.g. contracts review) interpreting/optimizing licensing models and reviewing terms and conditions
Previous experience sourcing/procurement of various IT software and services including strategic supplier selection, contracting, renewals, software strategy life planning and costing, software licensing, software implementation cloud procurement and enterprise architecture
Strong understanding of software license management lifecycle including planning, negotiation, procurement, assignment, license compliance, license audits upgrades and maintenance
Experience in analysing IT software/license contracts to identify opportunities for savings, revenue assurance
General understanding of broad IT strategy and sourcing space and working market knowledge (e.g., key vendors, services and technology trends)
Ability to engage and interact independently with client personnel, licensing & procurement specialists
Willingness to work in a highly demanding and result-oriented team environment and to travel to other offices/client locations for short/long term assignments
Solid problem-solving capabilities with excellent analytical and quantitative skills
Superior written/verbal communications skills
WHO YOU'LL WORK WITH
You’ll work with McKinsey Digital in Gurgaon location to bring together the best of McKinsey’s digital capabilities to help our clients use digital technology to transform their businesses.
As part of this group, you’ll join a global team working on everything from IT modernization and strategy to agile, cloud, cybersecurity, and digital transformation. You’ll typically work on projects across all industries and functions and will be fully integrated with the rest of our global firm.
McKinsey Digital has multiple Center of Competence (CoC) with members in each CoC supporting various McKinsey Digital service lines to bring deep subject matter expertise strengthening our client value proposition and delivery.
The Technology & Strategy Management Center of Competence (CoC) is one such capability which supports multiple topics including Technology Sourcing. The CoC serves as a global knowledge hub of expertise that owns, maintains and deploys key proprietary knowledge assets. The CoC serves client’s end to end Sourcing lifecycle, across various categories (e.g., IT services sourcing, Software/Hardware procurement, cloud procurement, digital and analytics etc.). One of our significant areas of client service revolves around helping clients in sourcing of IT products i.e. Commercial off-the-shelf (COTS) software and services including Software-as-a-Service (SaaS products).
You’ll also work with colleagues from across McKinsey & Company to help our clients deliver breakthrough products, experiences, and businesses, both on technology and non-technology topics.
Our office culture is casual, fun and social, with an emphasis on education and innovation. We have the freedom to try new ideas, experiment and are expected to be constantly learning and growing. There is also a strong emphasis on mentoring others in the group, enabling them to grow and learn.
WHAT YOU'LL DO
You will provide support to various client teams to help shape critical business decisions for our clients.
You will support the development of the cell’s content expertise (in IT contracting/procurement) and maintenance of capabilities (including assets, knowledge, tools, fact packs, case studies, primers) and deliver that expertise to both client serving teams and directly to clients.
You will be expected to work on client engagements in several ways: as part of the client service team, leading a workstream in area of expertise and/or provide short-term support delivering key insights in content-focused questions. Direct client support may be onsite or remote (though unlikely to be fully remote); could be regional or global in nature; will require flexibility to work with global clients spread across time zones and open to travel for short/long term assignments. While the amount of time spent staffed will vary, the average time is typically 40-50% of client time.
You will partner with client service teams to understand knowledge needs and leverage a solid understanding of business trends, issues, and concepts to drive complex analyses to provide unique insights and deliver synthesized, actionable facts via end products (PowerPoint charts, written memos, models and framework) to our client serving teams and clients directly, as required.
You will have the opportunity to work alongside senior knowledge professionals on larger client projects and internal knowledge initiatives. Additionally, you will collaborate and actively contribute to the workflow and activities within the global team around broader technology-related topics and also coach and develop colleagues."
Microsoft,https://www.indeed.co.in/rc/clk?jk=ade5076764e3b36f&fccid=734cb5a01ee60f80&vjs=3,Principal Product Manager (Azure),"Are you interested in working for one of the most exciting teams in Microsoft? A team relentlessly focused on customer needs and advancing Microsoft Cloud first strategy? Interested in a start-up like environment, passionate about Cloud Computing technology and driving growth in one of Microsoft’s core businesses? Then look no further than the Azure Global Team!
Azure is the fastest-growing business in Microsoft’s history and is the foundation of Microsoft’s commercial Cloud Services. Azure differentiates itself as the only hyper-scale, enterprise-grade Cloud that has a true hybrid story. Building on Azure’s success as a horizontal platform, Azure Global is driving industry-specific conversations with our customers helping them digitally transform their vertically specialized customer experiences, operational processes, products, and partners.
We are seeking team players that will define and build the common foundation for industry solutions. This horizontal foundation will enable Azure customers reduce time to market and ensure customer delight. We have a startup culture - dreaming big, working hands-on with customers, and daring to build something that has never been built before. Our team applies cutting edge big data and analytics technology, machine learning and high-end services to solve real world problem.
Responsibilities
This position will drive GTM for Azure for the Agriculture Industry. You will be responsible for understanding, prioritizing, and driving customer requirements across engineering; getting the right partners engaged to build an ecosystem. You will work directly with some of the largest and most innovative companies in the Agriculture value chain to help create repeatable & scalable solutions around the hardest industry problems using the unique power of Azure.
You will need to deeply understand the state of Agriculture in North America & LATAM, build strong relationships in the industry, and know how to influence policy. Working directly with both customer and engineering leaders alike, this role presents an opportunity to have a tangible impact on our cloud products and strategy, as well as fuel our customers’ success. Key areas of ownership would be:
Drive Depth Customer Engagements
Orchestrate the adoption of Azure and our industry platforms (e.g. FarmBeats, Blockchain, Azure Collaborative Workbench) within select strategic accounts in collaboration with Engineering, Business Development & Sales teams.
Help build/influence the solution architecture leveraging our Industry platform/stack
Build and program manage the execution plan to a specific timeline
Platform Partnerships
Collaborate with Engineering, Business Development & Industry Sales teams to land strategic partnerships with customers and ISVs (Independent Software Vendors) to scale adoption of our platform as well as co-build/co-innovation scenarios
Engage with Business Development & Partner teams to enable co-sell & new monetization opportunities

Long Range Planning
Build strong industry domain expertise that informs our long-term industry platform strategy. Bring “outside-in” perspective/customer/partner voice into planning
Engage with Industry & Business Development teams to build a robust view of the addressable market opportunity for MSFT
Collaborate with Engineering to build technical long-range plans.
Field & Partner Enablement
Collaborate with Engineering & Sales teams to identify & land the right customers for pilots and depth engagements.
Enable/train field teams to engage customer and partner ecosystem.
Land playbooks & pitch collateral with depth & scale solution references/cases for industry leading customer & ISVs
Qualifications
Bachelor’s degree (or higher) in Computer Science, Engineering, or a related field.
10+ years of relevant experience in Product Management (building and shipping products)
Experience working with strategic customers at the C-Suite level to drive strategic partnerships and translating this across the Microsoft ecosystem. Excellent at interfacing with customers, and a strong desire to help them succeed
A structural, repeatable approach in solving complex problems, the ability communicate to senior decision makers in a clear, compelling way, and drive decisive action in partnership with others in a large, matrixed organization.
Demonstrated ability to translate business requirements, scenarios into products and services, ability to own and to deliver results.
Stellar cross-group collaboration with the ability to drive decisive action in large enterprises
Exceptional communication, leadership and influencing skills. Ability to work independently in highly ambiguous environments, with both technical and business groups internally and externally.
MBA and/or experience in specific industry domains such as Agriculture, Blockchain will be an added plus
Ability to meet Microsoft, customer and/or government security screening requirements are required for this role.
These requirements include but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.
Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country."
Barclays,https://www.indeed.co.in/rc/clk?jk=9a32b7a9d3a8b3c5&fccid=057abf3fd357e717&vjs=3,Project Manager,"Job Title: Project Manager- IT
Primary Location: Pune
About Barclays
Barclays is a transatlantic consumer, corporate and investment bank offering products and services across personal, corporate and investment banking, credit cards and wealth management, with a strong presence in our two home markets of the UK and the US. Our goal is to become the bank of choice by providing superior services to customers and clients and supporting our stakeholders via a commercially successful business that generates long-term sustainable returns.
Our two clearly defined divisions, Barclays UK and Barclays International, provide diversification by business line, geography and customer, enhancing financial resilience and helping to contribute to the delivery of consistent returns through the business cycle. We have a strong core business with exciting prospects, well positioned to deliver long-term value for our shareholders.
Consistent with the objective of delivering long-term sustainable value for all our stakeholders, we have developed our Shared Growth Ambition – our approach to citizenship and the sustainability of the business model we operate. The aim is to make decisions and do business that provides our clients and customers, and the communities which we serve, with access to a prosperous future.
The delivery of our strategy is underpinned by the energy, commitment and passion of our people, and we are clear on our common purpose: to help people achieve their ambitions, in the right way.
About Barclays India Employee Value Proposition
At Barclays, each day is about being more – as a professional, as a person. The statement ‘Be More @ Barclays’ represents our core promise to all current and future employees. It is the characteristic that we want to be associated with as an employer, and therefore is at the heart of every employee experience. Following are the four supporting pillars of our employee value proposition:
Be More Globally Connected
Be More Inspired
Be More Impactful
Be More Valued
Overall purpose of role
Working as a PMO Administrator providing support to the Procurement and Cres Technology teams
The job holder will be working with Navigator, Confluence, LCP and Agile Central and other systems where appropriate
The role holder will be involved in internal stakeholder both within the team and with other areas such as Finance, Business Management and Functional PMO
The role holder will be responsible for maintaining the Navigator hierarchy, making amendments, additions and closures when required and ensuring our resources are correctly aligned to projects and tasks
Development and socialisation of appropriate technology reports to be used by the teams
Maintaining process documents and distributions lists to ensure effective management including but not limited to Navigator procedures, new joiner documentation and DLs
Provide help for the wider team by way of transferring knowledge and support when it is required, ensuring the technology teams are compliant with Barclays standards and policies, e.g LCP
Proactive engagement with the Procurement and Cres Technology teams and supporting the resourcing requirements (raising of SRs, training new joiners on Navigator Time Booking, creating month end Time Report and populating Actuals
Key Accountabilities
Specific accountabilities.
The PMO Administrator will have a key role within the team ensuring resourcing and reporting requirements are met
The PMO Administrator will act as a key point of contact to the Procurement and Cres Technology teams for the subject areas in question
Stakeholder Management and Leadership
The role holder will be required to work together with a wide range of business and technical teams, including Finance, BM and Functional PMO area
Build and maintain relationships across the wider team and stakeholders
Decision-making and Problem Solving
The role holder will support the Procurement/CRES Management Team acting as the point of contact for queries relating to their area of expertise
Use initiative and introduce business process improvements where possible
Risk and Control Objective
Ensure that all activities and duties are carried out in full compliance with regulatory requirements, Enterprise Wide Risk Management Framework and internal Barclays Policies and Policy Standards.
Person Specification
Personal attributes essential to performing role including competencies, expertise, knowledge, and experience. Note: experience requirements must not be in the form of years (minimum or otherwise).
Qualifications/Education: Degree or equivalent: Bachelors or Masters Degree
Excellent written and verbal English language skills
Strong analytical and problem solving skills
Ability to quickly learn new business domains and processes
Proven ability to multi-task, be flexible and work hard, both independently and in a team environment, in a high pressured environment with changing priorities
Good team player and self-motivated
Adaptable and able to pick up new techniques
High attention to detail and quality of work
Purpose and Values
Barclays has a single cross-business Purpose for Barclays and five core Values which underpin it.
Our Purpose is helping people achieve their ambitions in the right way. Put simply this is the answer to the question ‘What is Barclays for?’ and it should guide our every action as employees.
Respect
We respect and value those we work with, and the contribution that they make.
Integrity
We act fairly, ethically and openly in all we do.
Service
We put our clients and customers at the centre of what we do.
Excellence
We use our energy, skills and resources to deliver the best, sustainable results.
Stewardship
We are passionate about leaving things better than we found them."
DelphianLogic Technologies,https://www.indeed.co.in/rc/clk?jk=cfa30a5f252a78ef&fccid=2c2324e75bc9061f&vjs=3,Project Manager,"We’re looking for Project managers to manage a wide variety of projects, across the entire Learning solutions life-cycle.
– Projects vary from content analysis, design, engineering, support, product development
– Mature Project management environment and performance-driven culture
– Follow both agile and waterfall models
The role provides an opportunity to lead a team in managing project solutions for Fortune 500 companies. If you have the ability to organize and delegate, balance logic with creativity, are empathetic, possess good negotiation skills, and have technical understanding, here is a great place for you to learn and grow.
Requirements:
– 3 to 5 years of experience in managing e-learning projects
– Post Graduate/ MBA from a premier institute
Experience in the e-learning domain with deep understating of work processes and good communication skills may also apply.

Benefits
Flexible working hours
Talented and motivated team
Fortune 500 clients
Health insurance
Generous annual bonus
Maternity and related leaves
On-the-house refreshments
26 paid vacation days"
Maersk,https://www.indeed.co.in/rc/clk?jk=3ce73f4f249e5598&fccid=14e7391c55beeb80&vjs=3,O2C Product Owner - Invoice (BPO),"We offer
Key responsibilities
The BPO Manager role is key to successful functioning and re-engineering of business processes within the O2C Domain. It is a Techno-Functional role where product managers have excellent visibility with senior stakeholders within the organization as also with other verticals considering the criticality of the projects in which they are involved. This requires significant process knowledge, SAP S4 HANA end to end experience and interpersonal skills. Role demands a very strong domain knowledge in areas of Master data management, customer invoicing, credit management, cash application and collections process within O2C area. The role requires niche experience in industry benchmarks through exhaustive hands-on project and process implementations. Role requires techno-functional look out on process and systems with ability to work with business requirements translated / converted into IT solution / setup. This role demands strong change management skills and ability to connect with stakeholders at various levels to drive discussions and actions

Process re-engineering

a. Strong focus around challenging the status quo within the business processes, order to cash procedures and SAP framework
b. Ability to provide a holistic solution whether that involves working with upgraded IT environment (S4 HANA), legacy systems as well as new technology adoption
c. Independently drive changes to key business processes, SAP or other projects involving bringing in bolts-ons or work with upstream process changes to minimize inefficiencies in the existing O2C processes.
d. Ability to articulate outcomes through structured process and policy changes and data
e. Ability to drive change within and cross functionally with strong engagement with stakeholders
f. Self-starter with a desire to understand the process & advise innovative solutions
g. Sound understanding on end to end SAP solutions ( preferably SAP S4 HANA) & enhancements to drive business process improvements whether within o2c or within other verticals to ensure o2c functioning can be made effective
h. Identifies and gain expertise on new technologies that can cater to further improvement of o2c processes
i. Drive financial transformations relating to organizational initiatives around system automation and process changes
j. Good communication skills and ability to engage with senior stakeholders within the organization
k. Work independently with Project delivery teams in providing business requirement, review solution design, techno-functional configuration inputs etc.
l. Interactions with multiple vendors for IT/functional developments and delivery
m. Knowledge on external technologies used within O2C space to make processes more effective
n. Strong ability to connect upstream with invoicing and collection outcomes

Drive Standardization, compliance and adherence to controls

o. Develop and update Global process landscape & Standard Operating Procedures which act as significant source of guidance for the O2C
p. Developing processes to reduce exceptions and bringing continuous standardization in line with industry benchmarks
q. Communication with the organization emphasizing the drive for standardization & adherence to set controls. Open two-way communication with organization on any areas requiring further review
r. Critically review and assess the potential solutions against the business requirements, providing best in class IT solution at end to end scale.
s. Evaluate the processes on end to end scale & work towards optimal standard solutions leading to automated efficient processes.
We are looking for
Graduate /Post Graduate from recognized university. MBA from premiere institute or additional qualifications in working capital space, project management will be added advantage
Minimum 7-12 years’ experience with large, global, multinational organizations
Deep understanding of end to end business continuum (value chain) of at least one industry (not just restricted to Finance)
Understanding and experience in Finance system implementation projects, hands on experiences on technologies like SAP S4 HANA, Collection tools (Get paid , FSCM), FICA, etc.
Strong understanding of finance and business drivers – preferably in Shipping, Logistics and supply or related industry
Have the ability to manage change – understand concepts of change management with demonstrated capabilities
Able to consistently demonstrate & live cultural dimensions of Simplicity, Focus & Teamwork
Good team player and someone willing to work beyond known boundaries of capabilities
Ability and experience to interact with multiple vendors for service delivery
Ability and experience of identifying business improvement ideas and establish Business cases

Competencies
Communication: A strong communicator with a clear and concise presentation style, who can convey, with consistency, in a manner that is readily accessible and understandable to all.
Influencing: Highly developed influencing skills; must demonstrate the ability to secure buy-in at all levels within the organization.
Best practice perspective: Well-versed in current best practice information and trends in the external market place. Understands the impact and benefits that new practices could bring to the organization and is willing to implement changes."
Microsoft,https://www.indeed.co.in/rc/clk?jk=bdac85491af448e3&fccid=734cb5a01ee60f80&vjs=3,Solutions Program Manager,"Are you interested in joining a start-up like team in one of the most exciting spaces at Microsoft; a team relentlessly focused on customer needs, market expansion and advancing Microsoft Cloud strategy? Are you passionate about Cloud Computing technology and driving growth in one of Microsoft’s biggest core businesses? Then look no further than the Azure Global Team!
Azure is the fastest-growing business in Microsoft’s history and is the foundation of Microsoft’s commercial Cloud Services. To help customers achieve their goals, Azure Global Team is investing in building industry specific technology across major industries like Retail and Energy . As we drive to be the leading cloud platform in the world, we are hiring an exceptional entrepreneurial PM to help drive our commercial industry charter globally.
In this role, you will work with the Azure global engineering team to formulate strategy across different industry verticals with specific focus on Retail, commerce and logistics vertical, as well as formulating common engineering building blocks, build structure around these fast growing businesses, drive GTM by closely interfacing with anchor customers, drive ISV partnerships, drive synergy across engineering teams within Microsoft towards a well aligned industry strategy and help our Industry GM manage the different interfaces throughout Microsoft, the rhythms of the business, and the growth of the organization.
Responsibilities
Engage with customers in adopting new platform technologies. Specific focus on helping them build vertical solutions on Microsoft Cloud.
Work with engineering teams to design and deliver industry capabilities including big data & analytics
Drive customer feedback and requirements back into our product groups, effectively advocating in order to push our platform forward with creation of new features, products and hardware, enabling customers to achieve more in our cloud.
Assist with rhythm of business activities within the team and across the org to ensure end-to-end success for both Microsoft and our customers.
Assist with executive engagement with both the customer and Microsoft, ensuring that issues and risks of all types are proactively addressed and communicated across the partnership.
Work with various engineering, marketing, finance, legal, operations, and field teams to drive top customer success and turn those learnings into scalable programs.
Qualifications
10+ years’ experience in product/program management in specific Industry/domain.
BS or higher degree in Computer Science or MBA, or equivalent industry experience

Preferred Qualifications:
Industry experience Energy, Retail, FSI
Excellent communication skills, exceptional written communication skills, strong leadership and influencing skills. Ability to work independently in highly ambiguous environments, with both technical and business groups internally and externally.
A structural, repeatable approach in solving complex problems, can communicate to senior decision makers in a clear, compelling way, and drive decisive action in partnership with others in a large organization.
Demonstrated ability to translate business requirements, scenarios into products and services, ability to deliver results in an environment of ambiguity.
Experience in shipping complex, strategic, business critical workloads on a cloud solution provider, with a deep understanding of the pre-requisites, necessary steps and support required to make a customer/successful on every step of the journey.
Experience working with top tier customers and Microsoft internal stakeholder landscape.
Stellar cross group collaboration, able to drive decisive action in partnership with others in a large organization and deliver results that depend on other divisions and external partners.
Strong track record of delivering services and/or shipping product features
Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
Code Brew Labs,https://www.indeed.co.in/company/Code-Brew-Labs/jobs/Project-Manager-73aa7b9905361a1f?fccid=1628904c8214c161&vjs=3,Project Manager,"As Project Manager, you will guide a team that is charged with the maintenance of an existing product/app/solution and increasing it’s profitability and usability to developing new products/solutions for the company. You will build products from existing ideas/ IP or develop new ideas based on the needs of clients deciphered from contact with customers and prospects. You must possess a unique blend of business and technical savvy; a big-picture vision, and the drive to make that vision a reality. You must be able to communicate with all areas of the company. You will work with an engineering counterpart to define product release requirements. You will work with marketing communications to define the go-to-market strategy, helping them understand the product positioning, key benefits, and target customer. You will also serve as the internal and external evangelist for your product offering, occasionally working with the sales channel and key customers. A project manager's key role is strategic, not tactical.
Responsibilities:
Managing the entire product line life cycle - conceptualization, design, development, Q/A and maintenance
Specifying market requirements for current and future products by conducting market research
Analyzing potential partner relationships for the product
Planning and removing all the bottlenecks in the implementation by ensuring smooth team wide communication channels
Qualifications:
Bachelors degree from reputed colleges
MBA/MS degree is a plus
The knack to develop a great software product
A big-picture vision and the drive to make that vision a reality
You must be able to communicate with all areas of the company. You will also serve as the internal and external evangelist for your product offering, occasionally working with the sales channel and key customers
Application Deadline: 21/9/2020
Job Type: Full-time
Salary: ₹25,000.00 - ₹100,000.00 per month
Experience:
mobile and web Domain: 3 years (Required)
Project Management: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Yes"
ADCI - BLR 14 SEZ,https://www.indeed.co.in/rc/clk?jk=eda6d74210d9d69b&fccid=fe2d21eef233e94a&vjs=3,Snr Product Manager Tech – RBS,"3+ years post-MBA, or 8+ years of professional experience of user facing software product management experience
Bachelor’s degree or higher with a technical discipline or appropriate work experience
Demonstrated ability to understand and discuss technical concepts, manage tradeoffs and evaluate opportunistic new ideas with internal and external partners
Exceptional written and verbal communication skills with demonstrated experience engaging and influencing senior leaders and user communities alike
Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and drive actions

Snr Product Manager Tech – RBS AUTO CORRECTION AND ENRICHMENT (ACE) PLATFORM DESCRIPTION

Amazon.com operates in a virtual, global eCommerce environment in seven countries across the Globe. Every day, millions of customers rely on Amazon to give them access to one of the world's largest selection of consumer goods through our online shopping sites.

To continue to delight and exceed our customer's expectations, at Amazon, we take the quality of the catalog data that drives this selection very seriously. The Amazon Retail Business Services (RBS) group provides technologies that curate, correct and augment catalog data on behalf of the Amazon selling community. Our solutions ensure that information in Amazon's catalog is complete, correct and, comprehensive enough to give Amazon customers a great shopping experience every time. That's where you can help.

We are searching for a Snr Product Manager to take the helm on our Auto correction and Enrichment (ACE) platform. As the ACE PM, you will work closely with our Bangalore based tech teams as well as global sciences communities (in and out of RBS) to expand ACE’s capabilities and invent new ways to automate the correction of millions of catalog defects. Representing the voice of the customer, you will be an evangelist for the ACE vision, maintaining support for your cause, keeping engineering teams energized and excited, and driving your product roadmap at all levels.

To be part of our journey, you must have exceptional problem solving skills, mature business judgment, and a strong background in working with user communities to provide federated platform features. You will be customer-focused and may have a passion for science and ML technologies.

A DAY IN THE LIFE OF THE ACE PM
Be an evangelist inside and out to embed and drive the ACE product vision and feature roadmap
Work across RBS and other business teams to undertake new product feature analysis, requirements definition and business case development
Manage the day to day product backlog, prioritization, and disambiguation of feature requirements for the ACE tech team
Work with other RBS platform PMs to maintain alignment and overall strategic direction for the RBS suite of tech products and services

PREFERRED QUALIFICATIONS
Experience delivering solutions that enable customers to discover, install, and manage their own creations (ML, Orchestrated Workflows, Apps etc)
Experience coordinating complex product development cycles and software development schedules
Experience with developer / scientist community user evangelism
Understanding of the concepts of test and control comparison to provide insights through statistical measures such as hypothesis testing
Working knowledge of R, SAS, STATA, Matlab, Python or Java for use in small scale automation
Technical expertise, experience in Data science and ML"
