Company Name,Job link,Title,Text
Deloitte,https://www.indeed.co.in/rc/clk?jk=42679ed6300b44e2&fccid=9e215d88a6b33622&vjs=3,Assistant Manager,"Audit is about much more than just the numbers. It’s about attesting to accomplishments and challenges, and helping to assure strong foundations for future aspirations. Deloitte illuminates the what, how, and why of change so you’re always ready to act ahead Learn more about our Assurance Risk Practice
Work you will doAs an Assistant Manager in our Risk Assurance team you’ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations. You’ll: Assist client in identifying and evaluating business and technology risks, internal controls which mitigate risks, and related opportunities for internal control improvement Assist in the selection and tailoring of approaches, methods and tools to support service offering or industry projects Facilitate use of technology-based tools or methodologies to review, design and/or implement products and services Understand clients' business environment and basic risk management approaches
How you growAt Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help build world-class skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.
BenefitsAt Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Our purpose
Qualifications B.E/B.Tech in Computer Science, Information Technology or related fields. Chartered Accountant and/or MBA with Finance/IT Must have 1 – 3 years of experience in the areas of IT audits, SOX/ ICFR / IFC / SAS 70 / SSAE / SOC, IT Financial Audit and Business Automated Controls, IT Risk consulting or any other regulatory /compliance audits Knowledge of ERP’s like SAP / OFIN / JDE / etc and their native application controls will be preferred. Must have hands on experience on regulatory requirements / international standards (SSAE / ISAE / SOX, PCI, ISO 27001) and good practices (COSO, COBIT) relating to information security. Must have Excellent English skills, excellent presentation skills, excellent soft-skills"
Genpact,https://www.indeed.co.in/rc/clk?jk=80f24295234180af&fccid=afe30394bfba1470&vjs=3,Management Trainee - Financial Planning & Analysis,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world’s biggest brands—and we have fun doing it. Now, we’re calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.
Transformation happens here. Come, be a part of our exciting journey!
Are you the one we are looking for?
Inviting applications for the role of MT, Financial Planning and Analysis
In this role, you will be responsible for the Financial Planning and Analysis role for BFS business. You should possess strong SME knowledge in budgeting, forecasting, and variance analysis and should have handled an ideal team size of 10-15 resources.
Responsibilities
Yearly financial planning, monthly forecasting of revenue and all cost lines including headcount, compensation grid, capacity optimization, efficiency targets, utilization levels etc. and drive it through Performance reviews and Dashboards
Supervise targets/budgets and course corrections against plan Vs actual, Function wise presentation of monthly Financials and key financial levers will be a part of this role
Review Month close activities for the businesses, support in deal vs. Projected P&L of all new deals, help operating leaders to understand the key financial metrics to drive efficiency and profitability.
Provide financial support to the business in the short term and long term strategy like new site setup, Joint Venture, change in Org structure, cost-benefit analysis etc.
Qualifications
Minimum qualifications
CA Inter / ICWA Inter / Post Graduate / MBA Finance (Candidate should come with B.Com Graduation)
Relevant work experience, preferably in the Commercial Insurance/Finance & Accounting domain.
Preferred qualifications
Good exposure in FP&A domain
Very good written and verbal communication skills
Proficient in MS Office applications, especially in MS excel
Macros / VBA an added advantage
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube.

JobManagement Trainee
Primary LocationIndia-Noida
Education LevelBachelor's / Graduation / Equivalent
Job PostingSep 16, 2020, 3:49:27 AM
Unposting DateOngoing
Master Skills ListOperations
Job CategoryFull Time"
Eaton,https://www.indeed.co.in/rc/clk?jk=e17572d9933c493f&fccid=87f38351bd29de24&vjs=3,Associate Analyst - RTR,"Associate Analyst- RTR
If you desire to be part of something special, to be part of a winning team, to be part of a fun team – winning is fun. We are looking forward to a Associate Analyst- RTR in Eaton’s GFSS, based in Pune, India. In Eaton, making our work exciting, engaging, meaningful; ensuring safety, health, wellness; and being a model of inclusion & diversity are already embedded in who we are - it’s in our values, part of our vision, and our clearly defined aspirational goals.

This exciting role offers opportunity to:
Process Centric - thorough understanding of the financial processes (RTR, OTC & PTP) with due focus on accounting- RTR. Ensure an accurate and timely monthly, quarterly and year end close. Demonstrate efficiency, agility and ensure a high level of accuracy.
Collaboration - Collaborates with the other stakeholders to support overall goals and objectives. Work closely with the Account Manager in achieving the required goals and timelines. Proactively manage issues through understanding of the overall processes and interconnect.
Control & Compliance - Responsible for conforming to corporate policies and reporting, legal requirements, Local and US GAAP.
Quality culture: Drive and leverage various systems and tools to automate processes and drive process improvements. Must use quality tools like BPI, EBE, etc.
Process Standardization: Regular review of existing controls and Governance of the standard processes and ensuring alignment to globally defined SSC processes
CI- Demonstrate a practical approach to continuous improvement of the processes.
Record any measurable statistics which your position impacts such as production expenses, maintenance expenses, sales volumes, payroll costs, capital expenditures, research budgets, cost of purchases, value of inventories controlled, employees supervised (direct and indirect).
Adherence to Timelines as per the statutory calendar with proactive planning and execution for the ledgers
Utilizing ERP/Oracle to utmost for reporting.
Continuous improvements and streamlining of accounting and reporting processes with an aim to reduce time and effort.
Analytical bend of mind
Shift working 12.30pm to 9:30pm however needs to stretch beyond the shift based on the requirements.
Accounting Degree (CA), MBA-Finance or B.com. (Accounting) with required experience
Must have an end-to-end process knowledge for GL/FA and good understanding of OTC and PTP encompassing overall accounting as the area
Qualifications
Qualification
3-5 years of total experience
Knowledge of U.S. GAAP
knowledge of direct and indirect tax
Excellent analytical, written and oral English communication skills
Ability to work collaboratively across boundaries/business lines.
Excellent MS Office knowledge (Word, Excel, PowerPoint etc.), Excel Macro
Dealing with ambiguity with regard to changes in regulations/external requirements
Systematic process orientation, strong analytical and problem-solving skills
Commitment to compliance
Be a self-starter & be able to operate without close supervision
Drive, enthusiasm, openness, honesty
Influencing skills with relationship building with the customers and stakeholders
Good experience of Oracle/ SAP ERP
Yes! Because you are the one we are looking for, we hope to hear from you now!
Job tag: #LI-TG2
We make what matters work. Everywhere you look—from the technology and machinery that surrounds us, to the critical services and infrastructure that we depend on every day—you’ll find one thing in common. It all relies on power. That’s why Eaton is dedicated to improving people’s lives and the environment with power management technologies that are more reliable, efficient, safe and sustainable. Because this is what matters. We are confident we can deliver on this promise because of the attributes that our employees embody. We’re ethical, passionate, accountable, efficient, transparent and we’re committed to learning. These values enable us to tackle some of the toughest challenges on the planet, never losing sight of what matters.
Job: Finance/Accounting
Region: Asia Pacific
Organization: Corporate Sector
Job Level: Individual Contributor
Schedule: Full-time
Is remote work (i.e. working from home or another Eaton facility) allowed for this position?: No
Does this position offer relocation?: Relocation from within hiring country only
Travel: No"
MCPL,https://www.indeed.co.in/company/MCPL/jobs/Assistant-Manager-5837a28cc8402646?fccid=4f5226af91e26ff0&vjs=3,Assistant Manager - Finance & Accounts,"UG / PG Candidates with good communication skills can apply
Minimum 7+ years experience in end to end accounts activity
GST / PF / I.T/ Balance sheet / P&L / Import & Export / Statutory etc.
Knowledge in taxation will be an added advantage(GST & TDS).
GST & TDS filing within due date
Outstanding knowledge of MS Office; knowledge of TALLY must
Excellent communication/presentation skills and ability to build relationships
Organizational and time- management skills
A business acumen
Team Handling
Enthusiastic and passionate
Planning , Studying , and collecting data to determine costs of business activity.
Analyzing data collected and recording results.
Recording cost information for use in controlling expenditures.
Analyzing audits of costs and preparing reports.
Making estimates of new and proposed product costs.
Maintaining Cost Accounting System.
Assisting in Month end close of the General Ledger.
Ability to handle multiple branch account.
Handing Audit Queries for the branches.
Both Male / Female can apply
Job location: - COIMBATORE
Job Type: Full-time"
Apollo MedSkills,https://www.indeed.co.in/company/Apollo-MedSkills/jobs/Senior-Executive-6abfdd195cab935b?fccid=b789cef8259d7c67&vjs=3,Senior Executive - Accounts & Finance,"Designation- Sr Executive -Accounts
Qualification – CMA, CMA inter, CA(Inter)
Required Skills- MIS and GL reconciliation, Analytical, Budget, Forecast, Cost Analysis, Project Monitoring, Financial Monitoring
Experience- 3 to 5yrs
Location- Hyderabad
Job Type: Full-time
Salary: ₹25,000.00 - ₹35,000.00 per month
Experience:
work: 2 years (Preferred)
Education:
Master's (Preferred)
Work Remotely:
No"
Quora,https://www.indeed.co.in/rc/clk?jk=61f291d6e0cbff6e&fccid=14573f60c2094076&vjs=3,India Finance Controller,"About Quora:
The vast majority of human knowledge is still not on the internet. Most of it is trapped in the form of experience in people's heads, or buried in books and papers that only experts can access. More than a billion people use the internet, yet only a tiny fraction contribute their knowledge to it. We want to democratize access to knowledge of all kinds — from politics to painting, cooking to coding, etymology to experiences — so if someone out there knows something, anyone else can learn it. Our mission is to share and grow the world's knowledge, and we're building a world-class team to help us achieve this mission.
About the Team:
Quora is a remote-first company with international revenue and a worldwide user base. Our Finance Department, consisting of Accounting, FP&A and Tax, is looking for an experienced Controller to run Quora's India revenue operations and support further international growth. As a member of the finance team, you will have the opportunity to shape the direction and growth of a best-in-class department and company.
About the Role:
We are seeking an experienced accounting professional to lead the accounting effort for Quora's India subsidiary and further international expansion. You will be our first non-US finance team member and will report to the Assistant Worldwide Controller. The role will manage all financial/revenue operations for Quora's Indian subsidiary and potential other international locations. You will be responsible for not only accounting, but also project management for a variety of business related initiatives.
Responsibilities:
Collaborate with the India Sales team to promptly and accurately account for revenue
Understand and document reporting needs, collaborate on operational issues, and provide business guidance & insight through financial reporting
Perform financial close functions for the Indian subsidiary
Manage international consolidation processes
Develop and implement internal systems and financial controls
Partner with global teams to fulfill tax and regulatory reporting requirements
Provide timely reporting of key metrics and insights to set strategy and drive process improvements
Minimum Qualifications:
Ability to periodically coordinate with US team members outside of standard India working hours
Bachelors degree in Finance, Accounting or a related discipline
10+ years of accounting experience
Excellent written and verbal communication skills
Excels in building strong relationships with internal and external stakeholders
Intermediate to advanced computer software skills, including Excel and an ERP system
Professional accounting qualification such as Chartered Accountant
Preferred Qualifications:
Masters degree in Finance, Accounting or a related discipline
Experience using NetSuite as an ERP
Energetic and positive team player with outstanding interpersonal skills
Motivated personality with great multi-tasking skills and the ability to work under pressure to tight deadlines
Passion for Quora's mission and goals


We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
California Consumer Privacy Act (CCPA) disclosure"
Eaton,https://www.indeed.co.in/rc/clk?jk=c8eb8c2b6387adc0&fccid=87f38351bd29de24&vjs=3,Associate Analyst - PTP,"Associate Analyst- PTP
If you desire to be part of something special, to be part of a winning team, to be part of a fun team – winning is fun. We are looking forward to a Associate Analyst- PTP in Eaton’s GFSS, based in Pune, India. In Eaton, making our work exciting, engaging, meaningful; ensuring safety, health, wellness; and being a model of inclusion & diversity are already embedded in who we are - it’s in our values, part of our vision, and our clearly defined aspirational goals.

This exciting role offers opportunity to:
Process Centric – Thorough and in-depth understanding of the entire Purchase to Pay life cycle which includes Master record maintenance, Invoice Management, Invoice matching and resolution, Payment, Interface, reconciliation, reporting etc. Key focus will be to ensure effective management of the various stages of the PTP activities that drive accurate and timely accounting. Responsibilities include effective gatekeeping for Vendor Master Maintenance, Indirect Tax (VAT) Accounting and reconciliation including Withholding tax (if applicable), hold resolution, cash management for timely payments including forecasting, interface management and resolution from inbound applications, reconciliations (GRIR, Vendor etc.), proposal for write offs (if any), reporting – DPO, AP to name a few. Demonstrate high level of efficiency, learning agility and ensure a high level of accuracy. Provide business partnership to all areas of plant with regard to functional expertise and cross-functional support, providing guidance and education as needed to plant personnel to achieve financial objectives.
Control & Compliance - Promote and maintain an effective Internal Control environment that supports compliance with both US GAAP and all local & statutory requirements in all countries where the GFSS, Pune provides transactional services. This includes compliance with all of the requirements of Sarbanes Oxley (SOX) and controls as defined by the Internal Control Program Office.
Process Standardization: Ensure alignment to globally defined SSC processes including the periodic review of existing controls and governance of the standard processes.
Collaboration - Collaborates with the stakeholders to support overall goals and objectives. Work closely with the Team Leader - Accounting in achieving the required goals and timelines. Ability to cut across functions and drive cross functional initiatives which contribute to ultimate Eaton Goals
Continuous Improvement- Drive a lean culture through the use of EBS Lean tools – Six Sigma, BPIs etc. and also, through the use of technology like Robotics Process Automation (RPA). Quality culture: Drive and leverage various systems and tools to automate processes and drive process improvements. Must use quality tools like BPI, EBE, etc.
Collaborate with peers in GFSS to ensure engagement, participation, and contribution to broader goals, policies, and initiatives
Qualifications
Qualification
MBA-Finance or B.com. (Accounting) with required experience
Must have knowledge for Purchase to Pay process and working understanding of RTR functions like understanding financial statements
Hands on experience of Oracle R12 ERP / SAP ERP
3-5 years of relevant experience
Knowledge of U.S. GAAP, SOX
Knowledge of direct and indirect tax
Excellent analytical, written and oral English communication skills
Ability to work collaboratively across boundaries/business lines.
Manufacturing experience preferred.
Excellent MS Office knowledge (Word, Excel, PowerPoint etc.), Excel Macro
Yes! Because you are the one we are looking for, we hope to hear from you now!
Job tag: #LI-TG2
We make what matters work. Everywhere you look—from the technology and machinery that surrounds us, to the critical services and infrastructure that we depend on every day—you’ll find one thing in common. It all relies on power. That’s why Eaton is dedicated to improving people’s lives and the environment with power management technologies that are more reliable, efficient, safe and sustainable. Because this is what matters. We are confident we can deliver on this promise because of the attributes that our employees embody. We’re ethical, passionate, accountable, efficient, transparent and we’re committed to learning. These values enable us to tackle some of the toughest challenges on the planet, never losing sight of what matters.
Job: Finance/Accounting
Region: Asia Pacific
Organization: Corporate Sector
Job Level: Individual Contributor
Schedule: Full-time
Is remote work (i.e. working from home or another Eaton facility) allowed for this position?: No
Does this position offer relocation?: No
Travel: No"
ADCI - Maharashtra,https://www.indeed.co.in/rc/clk?jk=47e76326ddfb60f5&fccid=fe2d21eef233e94a&vjs=3,FinOps Analyst - AP,"Desired skills:
Masters Degree in Finance/Accounting as Major Subject.
Prior experience of at least 1 year in similar BPO outfit or more than 2 years of experience in an Accounting Analyst profile.
Knowledge of Oracle Financials.
Experience in 6 sigma Methodologies- Participated in Lean Projects, Quality circles & Creative work groups etc.
Knowledge on Outlook, Word and Excel or similar desktop applications.
Good Communications skills – Written & Verbal
Good typing speed – 25-30 w.p.m with 90% accuracy
Applicant to have minimum experience of 6 months to 3 years.

Duties include, but are not limited to:
Matching the invoices from the IMDEX
Maintain Accuracy levels of above 98 %.
Able to meet the productivity target set.
Vendor Statement preparation
Credits and Returns research
Payment holds research processing &
Quality check for invoices matched.

Desired skills:
Masters Degree in Finance/Accounting as Major Subject.
Prior experience of at least 1 year in similar BPO outfit or more than 2 years of experience in an Accounting Analyst profile.
Knowledge of Oracle Financials.
Experience in 6 sigma Methodologies- Participated in Lean Projects, Quality circles & Creative work groups etc.
Knowledge on Outlook, Word and Excel or similar desktop applications.
Good Communications skills – Written & Verbal
Good typing speed – 25-30 w.p.m with 90% accuracy
Applicant to have minimum experience of 6 months to 3 years."
Goldman Sachs,https://www.indeed.co.in/rc/clk?jk=dadff32183c320f3&fccid=16a97ed26c75bf2d&vjs=3,GIR - Single Stock - Analyst - Bengaluru,"MORE ABOUT THIS JOB:
GLOBAL INVESTMENT RESEARCH

From macroeconomic forecasts to individual stock analysis, our team develops tools and insights to help shape investment strategies for clients and the firm. Our analysts work on client-focused research in the equity, fixed-income, currency, and commodities markets, mining big data that enters markets around the world each day to identify game-changing insights. You’ll be part of a team that is intellectually curious, creative, analytical, and passionate about performing market research.

RESPONSIBILITIES AND QUALIFICATIONS:
Divisional Overview:
Goldman Sachs’ Global Investment Research division (GIR) delivers value-added research to clients in the equity, fixed income, currency and commodities markets. Goldman Sachs develops global client-focused research in economics, portfolio strategy, derivatives and equity and credit securities. Our clients use these insights and investment ideas to develop their strategies.

GIR produces original, fundamental research and analysis of industries, companies and economies. Our research teams continually identify and analyze financial information, strategic issues and trends that affect companies, industries and markets on a regional and global scale.

Role overview:
The role of a research business analyst based in Bangalore is to work closely with global analyst teams in producing cutting edge research. Analysts are aligned to a specific geography and sector and will be involved in compiling, summarizing, and analyzing market based data and writing research reports.

Job Responsibilities:
Build & maintain basic models (for both covered and not covered companies)
Market share, macro trend, and cross company and sub sector data analysis
Company specific projects
Statistical analysis of economic data, fundamentals, and relevant correlations of data
Listen to and produce briefing notes on comparative companies’ conference calls not covered by the team
Update monthly reports, marketing book, and weekly shells
Update and maintain daily valuation sheets
Check through annual reports for discrepancies/additional data
Assist in writing research reports
Basic Qualifications:
Master’s degree in finance, economics , accounting or related field
Minimum 6 months of experience in buy side/sell side research
Strong communication (written and oral) and interpersonal skills
Strong analytical skills
Excellent understanding of Microsoft Office products, tools and utilities for business use.
Preferred Qualifications:
Candidate must be proactive, enthusiastic and team oriented
Ability to prioritize and make decisions in a fast-paced environment
Accuracy and attention to detail
ABOUT GOLDMAN SACHS:
ABOUT GOLDMAN SACHS

At Goldman Sachs, we commit our people, capital and ideas to help our clients, shareholders and the communities we serve to grow. Founded in 1869, we are a leading global investment banking, securities and investment management firm. Headquartered in New York, we maintain offices around the world.

We believe who you are makes you better at what you do. We're committed to fostering and advancing diversity and inclusion in our own workplace and beyond by ensuring every individual within our firm has a number of opportunities to grow professionally and personally, from our training and development opportunities and firmwide networks to benefits, wellness and personal finance offerings and mindfulness programs. Learn more about our culture, benefits, and people at GS.com/careers.

We’re committed to finding reasonable accommodations for candidates with special needs or disabilities during our recruiting process. Learn more: https://www.goldmansachs.com/careers/footer/disability-statement.html

© The Goldman Sachs Group, Inc., 2020. All rights reserved.
Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Veteran/Sexual Orientation/Gender Identity"
The Naukriwala,https://www.indeed.co.in/rc/clk?jk=ae1302eea034e852&fccid=af32aa9cf7b13da0&vjs=3,"Finance Assistant, Accountant","Requirement for the position of Accountant.

We have urgent requirement for our client company.
Company type- Manufacturing Industry

Qualification- B.com, M.com, MBA finance
Knowledge in Tally, Taxation
Job type- On roll, Full time
Job location- Pune
Experience- 0 to 3 year
salary- 12000 to 22000
for more details call on -8380006626
www.ThenaukriWala.com"
Bank of America,https://www.indeed.co.in/rc/clk?jk=c3ce765a47e151fd&fccid=5bd99dfa21c8a490&vjs=3,Analyst- GBS,"Overview
Bank of America is one of the world’s leading financial institutions, serving individual consumers, small and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. We are committed to attracting and retaining top talent across the globe to ensure our continued success. Along with taking care of our customers, we want to be the best place for people to work and aim at creating a work environment where all employees have the opportunity to achieve their goals.

We are a part of the Global Business Services which delivers technology and operations capabilities to Bank of America lines of business (LOB) and enterprise functions.
Our employees help our customers and clients at every stage of their financial lives, helping them connect to what matters most. This purpose defines and unites us. Every day, we are focused on delivering value, convenience, expertise and innovation for individuals, businesses and institutional investors we serve worldwide.

BA Continuum is a nonbank subsidiary of Bank of America, part of Global Business Services in the bank.

Process Overview
Bank of America Merrill Lynch’s Global Equities Group is a market leader in providing world class service to a wide range of clients. Global Equities includes Institutional Derivatives Sales, Derivative and Convertible Trading, New Product Development, Equity Capital Markets, Institutional Equity Sales, Equity Trading, Electronic Trading Services, Prime Brokerage and OTC Trading. Global Equities provides marketing, structuring and trading of listed and customized equity products for it clients. We are one of the largest equity dealers in the US and have over 900 professionals located primarily in New York & London.
ECM Team
Equity Capital Markets (ECM) desk originates, structures and executes full range of equity deals including IPOs, Follow-On offerings, Bought deals and Convertible instruments. The team also provides corporate clients with secondary trading assistance, such as real-time market insight, hedging strategies and investor relations advice. ECM professionals specialize across a range of sectors and products.
Job Description
ECM sits between the Investment Bank and the Equities Sales & Trading businesses. ECM professionals have a unique perspective: we are plugged-in to both the short-term dynamics of the market and the long-term strategic vision of investment banking. Analysts are encouraged to assume significant responsibility and support the day-to-day activities of the desk.
Responsibilities
Assisting in the origination and execution of equity and equity-linked transactions
Creating pitch books
Performing analysis of precedent transactions including structure, valuation, and price performance
Maintaining weekly databases / marketing materials
Creating market commentary
Creating and maintaining client advisory materials and wedges on Equity market interventions
Regular market condition updates for each industry vertical
Analyzing clients’ shareholder bases
Assisting in investor targeting
Ad-hoc projects
Requirements
Education- BE + MBA (Finance) or BE/Btech from IITs, Economics/Stats Graduate from top tier institute.
Experience Range- Fresher or at most two years of experience in financial industry , research and analytics.
Mandatory Skills-
Excellent verbal and written communication skills
Strong academic background
Ability to learn fast and quickly grasp new concepts
Able to take initiative, strong work ethic and good team spirit
Cooperative; focused in achieving the group and client objectives
Creative in solving problems
Ability to create and maintain strong relationships with onshore partners
Attention to detail
Desired Skills
Knowledge of Equity Capital Markets
Exposure to Visual Basic Programming (VBA)
Speaking / presentation skills in a professional setting
Work Timings : 8.30 am - 6.00 pm (Mon- Fri)
Job Location - Mumbai"
Donavalli Infra,https://www.indeed.co.in/rc/clk?jk=a3b239410b71b05f&fccid=216a5df75bb2feb0&vjs=3,"Finance Assistant, Finance Manager, Accountant, Financial/Bu...","HUGE OPENING NON VOICE PROCESS IN MNC'S FOR MBA & B,COM . BBA , M,COM...... YEAR OF PASSOUTS : 2014 TO 2019 .... JOB ROLE : NON V0ICE PROCESS.. JOB LOCATION : BANGALORE ... PACKAGES : 2.4 K TO 2.8 K CONTACT : 7032593457

HUGE OPENING NON VOICE PROCESS IN MNC'S FOR MBA & B,COM . BBA , M,COM......

YEAR OF PASSOUTS : 2014 TO 2019 ....

JOB ROLE : NON V0ICE PROCESS..

JOB LOCATION : BANGALORE ...

PACKAGES : 2.4 K TO 2.8 K

CONTACT : 7032593457"
D.S. Ductofab Systems Pvt. Ltd.,https://www.indeed.co.in/company/D.S.-Ductofab-Systems-Pvt.-Ltd./jobs/Senior-Accountant-f7d0829b21f7fd97?fccid=fe48d20235b40a2d&vjs=3,Senior Accountant,"Job Summary
Manage and oversee the daily operations of the Accounts Department, well-versed with all Accounting Principles, Procedures, Practices, standards, Law & Regulations, financial statements, Cash Flow Management, Banking, Audit, taxation and Compliance
Responsibilities and Duties
Handling day to day General Accounting and maintaining Book of Accounts
Cash Book, Journal Entries, Purchase and Sales entries, Voucher Posting
Preparation of Invoice, E-way billing, Verification & processing of Payments
Accounting of Cheques/DD/NEFT/RTGS received from clients on daily basis.
Accounting and Maintenance of Post-dated cheques received from customers and ensure the same is deposited to bank on due date.
Maintaining Accounts Receivable, Accounts Payables & Reconciliation Statement
Bank Entries and Bank Reconciliation
Verification of bills of Clients, Contractors and Suppliers
Dispatch of material as per Company policy & adhering to Govt. Rules
Accounting of Imprest expense statements
Ensuring direct & indirect tax Compliance and knowledge of filing statutory returns (GST, TDS, PF, ESIC, etc.)
Support during Internal and External Audit.
Validation of Commercial contracts & Legal agreements
Co-ordination with bankers & financial institutions for financial activities.
Communication & Liaison with Clients and Stakeholders.
Documentation & MIS Reporting
Qualification
B.Com/M.Com/MBA-Finance
Experience
Minimum 08 years relevant experience of working in a Manufacturing Company on Tally ERP 9 and other Accounting Software
Skills
Advanced computer skills on MS Office and accounting software
Must have excellent knowledge in PF, ESI, P. Tax, Service Tax & GST, etc.
Job Type: Full-time
Salary: ₹250,000.00 - ₹400,000.00 per year
Work Remotely:
No"
Deutsche Bank,https://www.indeed.co.in/rc/clk?jk=bb0962311a0d7da0&fccid=f1d8e147024abb3f&vjs=3,Accountant,"Position OverviewPosition Description * Responsible for invoice processing & general ledger booking * Responsible for handling Payment Run & Bank reconciliation & clearing breaks with minimal aging * Review and processing of Vendor (Third

Position Overview

Position Description
Responsible for invoice processing & general ledger booking
Responsible for handling Payment Run & Bank reconciliation & clearing breaks with minimal aging
Review and processing of Vendor (Third party and Intercompany) Invoices on daily basis ensuring seamless service delivery with eye for details
Reviewing and posting the journal entries in SAP pertaining to Vendor payments, reclass and tax payments.
Prepare Bank Reconciliation & MRP and review tax calculations, estimates and accruals working
Responsible for required testing of the implementation of any enhancements
Ability to understand the upstream and downstream impact of payment task ,payment approvals and reconciliation
Should be able to work with various stake holders to complete the task

What we will offer you
Best in class leave policy
Gender neutral parental leaves
100% reimbursement under child care assistance benefit (gender neutral)
Flexible working arrangements
Sponsorship for Industry relevant certifications and education
Employee Assistance Program for you and your family members
Comprehensive Hospitalization Insurance for you and your dependents
Accident and Term life Insurance
Complementary Health screening for 35 yrs. and above

Your key responsibilities
2 to 3 years of post-qualification experience in above mentioned streams
Strong understanding of accounting knowledge & concepts
Very good written and verbal communication skills
Good analytical and effective communication skills with ability to influence and interact with all levels of the organization
Independent self-starter with excellent time management skills and ability to prioritize multiple tasks and changing priorities
Structured in approach and well organized
Strong problem solving skills with acute attention to detail and ability to meet deadlines
Ability to work both independently and in a team setting with minimal supervision
Flexible and adaptable in a fast-paced and changing environment
Proficient with MS Excel

Your skills and experience
Experience/Exposure
CA / MBA Finance / Commerce Graduate / Post Graduate with experience in either:
Payment Run & Bank Reconciliation & MRP ,DBDI approvals
Book keeping / Accounting in India (preferably SAP experience)
Accounts Payable (end to end exposure in source to pay function)

How well support you
Training and development to help you excel in your career
Flexible working to assist you balance your personal priorities
Coaching and support from experts in your team
A culture of continuous learning to aid progression
A range of flexible benefits that you can tailor to suit your needs

About us and our teams
Please visit our company website for further information:
Our values define the working environment we strive to create diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.
We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.

Click to find out more about diversity and inclusion at Deutsche Bank."
Spice Kitchens and Wardrobes,https://www.indeed.co.in/company/Tas-Group/jobs/Financial-Accountant-96bc68a853f3e24e?fccid=24b72af2180f7e95&vjs=3,Financial Accountant,"Job Summary
Spice Kitchens and Wardrobes/ Tas Impex is a leading brand in Modular Kitchen and Wardrobe Designing. We are currently looking for a dynamic Financial Accountant to manage all the core accounting activities of the business.
Responsibilities and Duties
Preparing the monthly profit and loss, and balance sheet reports
Tax reporting and inventory processing
Collecting and analysing data, which is then used in the preparation of weekly and monthly estimates
Advising on estimates for project funding
Creating KPI reports
Preparing weekly cash flow statements, and controlling expenditure and cash flow
Assisting with the preparation of year-end accounts and statutory accounts
Responding to financial inquiries by gathering and interpreting data
Conducting internal audits such as wage reviews
Examining financial records to check for accuracy
Managing and training staff when necessary
Required Experience, Skills and Qualifications
B.Com/ M.Com
Must have at least 10 years of previous work experience in the accounting field.
Job Type: Full-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
work: 10 years (Required)
Accounting: 10 years (Required)
Education:
Bachelor's (Required)
Benefits:
Paid leaves / Leave encashment
Industry:
Architecture
Job Duties:
Monitoring company accounts and conducting quarterly reviews
Accounts payable
Accounts receivable
Profit-and-loss statements
Tax preparation
Expense reports
Internal audits for policy adherence
Internal audits for tax codes
Additional Duties:
Recordkeeping
Account reconciliation
Invoice processing
Running errands (bank deposits, etc.)
Data entry
Work Remotely:
No"
