Company Name,Job link,Title,Text
Surebot Technology Solutions,https://www.indeed.co.in/rc/clk?jk=b8fb769651618ab9&fccid=e91f98a6064b3349&vjs=3,Research And Business Strategy Analyst Internship,"About the company:
We at Surebot are overly ambitious to introduce to the community smart, creative, well tested and researched, customer-oriented hardware and software IoT initiatives for efficient and smart living. We have product development teams with exceptional talents who are capable of revolutionizing the tech industry with new products and features.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Work on conducting multiple sessions with key internal stakeholders to fully comprehend the business idea 2. Develop end-to-end business plans, business costing sheets, business road maps, and proposals in a time-bound manner 3. Work on conducting market analysis, business feasibility studies, industry and market research, competitor identification and competitor analysis, scoping for funding options 4. Work on supporting the development of pitch presentations 5. Work on identifying and evaluating business growth opportunities 6. Work on setting up and implement plans, business processes, and activities to achieve business objectives focused on business growth and client satisfaction
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 15th Sep'20 and 20th Oct'20
are available for duration of 6 months
have already graduated or are currently in any year of study
are from Bangalore and neighboring cities
Females willing to start/restart their career may also apply
Other requirements:
Must have a B.Com or bachelorâ€™s degree in commerce/finance/accounting Must have written at least 5 business plans that have successfully raised investments for your client/employer Should be able to think analytically and strategically and come up with relevant innovative solutions for business Should have strong communication skills Should be skilled at data mining and data analytics, and can collect and use relevant data for the purpose of business growth Should have excellent research skills, writing skills, detail-oriented Should have good knowledge of business trends Should have legal and accountancy skills Should have the knowledge to develop business continuity plans to set up prevention and rebound systems against potential threats to the business Must be willing to work full-time
Number of internships/jobs available: 1
Categories: Market/Business Research,Strategy,MBA"
Transorze Information Processing Solutions Private...,https://www.indeed.co.in/company/Transorze-Information-Processing-Solutions-Private-Ltd/jobs/Human-Resource-Intern-e5db49a3d1e621aa?fccid=4af81071e0160bcd&vjs=3,HR Intern,"1. Assisting the hr team for recruitment activities.
2.Executing and reporting as per the instruction of supervisor
3.can cover various hr on day to day basis happening in the organization
4.Looking for a fresher candidate
5.Must have completed pg in hr or hr specialization
6.Candidate must have good basic knowledge on various hr activities
7.Looking for candidates who are more interested to get experience in the field
8.Both male and female candidates can apply
9.Immediate joining is preferred
Application Deadline: 22/9/2020
Job Type: Full-time
Education:
Master's (Required)
Work Remotely:
Yes"
Global Reach,https://www.indeed.co.in/rc/clk?jk=828d080a9f226f46&fccid=f4afd979298e1a5e&vjs=3,Operations part time job/internship at Bangalore,"About the company:
Global Reach, representing overseas universities in India, has a long-standing reputation of being one of the most comprehensive study-abroad consultants in India, starting the entire process with exhaustive career counselling. Our expert counsellors advise students on lucrative career options and match individual student profiles as per academic background, aptitude and aspirations to suitable careers. Our counsellors not only are knowledgeable about available options but also offer advice based on first-hand experience by visiting foreign academic institutions. Former student experiences are taken into account to make the process even more rigorous and productive.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Connect with our existing students, and build a call to action 2. Facilitate application to universities for interested students 3. Track and report progress
Who can apply:
Only those students or freshers can apply who:
are available for the part time job/internship (it may be part time in-office or part time at home/work from home online)
have relevant skills and interests
can start the part time job/internship between 16th Sep'20 and 21st Oct'20
are available for duration of 3 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Number of internships/jobs available: 2
Categories: Operations,MBA"
CrossTab IT Consulting Private Limited,https://www.indeed.co.in/rc/clk?jk=11411d104e77af65&fccid=5a3c609dc53cceae&vjs=3,Content Writing part time job/internship at Noida,"About the company:
Crosstab is a team of passionate professionals who understand business besides technology and work for global clients across multiple sectors to redefine and reshape the process of acquiring talent and analyze it during retention. Our domain experts assist companies to build business Intelligence and improve ROI through their own ATS data. We use cutting-edge technology to help our clients continue their talent hunt while on the move through our state of the art mobile apps. Our talent advisors will guide you through the process to help you identify your real needs and how to achieve it. Crosstab's approach results in a reduced cost per hire/administrative load/time to hire and revenue improvement, workforce insight and better compliance.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Conducting thorough research on industry-related topics and generating ideas for new content types 2. Proofreading articles before publication 3. Writing a clear marketing copy to promote our products/services 4. Preparing well-structured drafts using content management systems 5. Proofreading and editing blog posts before publication 6. Submitting work for input and approval 7. Promoting content on social media 8. Identifying customersâ€™ needs and gaps in our content and recommending new topics 9. Ensuring all-around consistency (style, fonts, images, and tone) 10. Updating website content as needed
Who can apply:
Only those students or freshers can apply who:
are available for the part time job/internship (it may be part time in-office or part time at home/work from home online)
have relevant skills and interests
can start the part time job/internship between 15th Sep'20 and 20th Oct'20
are available for duration of 3 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Number of internships/jobs available: 1
Categories: Content Writing,Social Media Marketing,Digital Marketing,Media,MBA"
Pinnium Brands Private Limited,https://www.indeed.co.in/rc/clk?jk=ecc3926559e1a6bd&fccid=ef34edcd8e008d01&vjs=3,Packaging Development part time job/internship at Bangalore,"About the company:
Pinnium is India's first B2B online store exclusively for the restaurant, delivery and packaging industries. We are building a next-generation e-commerce platform that will make buying online as easy as or easier than buying from your trusted suppliers offline. We are building technology tools to address the hassles of business procurement and bring the convenience of buying on a single platform from the comfort of your office.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Working with the senior management in setting up the supply chain for packaging (especially food packaging) 2. Working with the vendors in executing the orders 3. Working on customization (printing)
Who can apply:
Only those students or freshers can apply who:
are available for the part time job/internship (it may be part time in-office or part time at home/work from home online)
have relevant skills and interests
can start the part time job/internship between 15th Sep'20 and 20th Oct'20
are available for duration of 3 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Other requirements:
Must be a graduate with strong aptitude and Excel skills Candidates with an MBA will have an added advantage Must have a passion for excellence Candidates with a degree in packaging and related fields will be preferred
Number of internships/jobs available: 1
Additional details:
Note: We have a collaborative and open culture where we encourage people to constantly try and learn new things.
Categories: Design,General Management,Operations,MBA"
Innerwork Solutions Pvt. Ltd.,https://www.indeed.co.in/company/Innerwork-Solutions-Pvt.-Ltd./jobs/Business-Development-Intern-e4a769baf114801a?fccid=dd85900cc48bfa23&vjs=3,Business Development Intern,"Selected intern's day-to-day responsibilities include:
1)Build contacts with potential clients to create new business opportunities
2)Keep prospective client database updated
3)Make cold calls for new business leads
4)Support in writing new business proposals
5)Maintain knowledge of all product and service offerings of the company
6)Pitching products and/or services
7)Maintain fruitful relationships with existing customers
8)Arrange meetings for senior management with prospective clients
9)Follow company guidelines and procedures for acquisition of customers,
submission of tenders etc
Work Experience: 0-1
Qualification: Any Graduate/Any Post Graduate
Skills: Business Communication, sales
Job Type: Full-time
Pay: ₹1,000.00 per month
COVID-19 considerations:
work from home
Education:
Bachelor's (Preferred)
Industry:
Human Resources
Work Remotely:
Yes"
DigiXhub,https://www.indeed.co.in/company/DIGIXHUB/jobs/Business-Analyst-Intern-1daa49db125c5c9f?fccid=b10929865a8d365b&vjs=3,Business Analyst Intern,"DigiXHub is one of the Best Block chain, Application Development and Digital Marketing organization that provides Digital marketing & Block chain solutions such as Blockchain Development(Public, private, Consortium Blockchain), Cryptocurrency Exchanges, ICO & ICO Marketing Services, Cryptocurrency Wallet Development, Smart contract Development & other developments.
ABOUT THE ROLE
This is an opportunity to get hands-on learning experience in a startup, with opportunities across several areas of the business, including product, data analytics, and operations. The role is for a go-getter who is keen to learn from a great team, and work on exciting projects across multiple domains - the more you're willing to take on, the more you can learn and grow.
MBA freshers/ Candidates who has done Business Analyst course will be preferred.
RESPONSIBILITIES
We are looking for an intern with a passion to analyze data, perform market research, and identify current market trends.
Selected intern's day to day responsibilities include:
1. Analyze data to gain insights into trends
2. Conduct market research & surveys online for business units
1. Conduct user research by engaging closely with currents trends to identify market behaviors’ and pain points
2. Working closely with concern teams, and managerial staff.
3. Ensuring solutions meet business needs and requirements.
Benefits :
1. Stipend
2. Work from home
3. Internship Letter
4. Letter of recommendation/ appreciation
5. Full time Placement offer after completion of Internship (Based on performance)
Contract length: 3 months
Job Types: Full-time, Internship
Salary: ₹3,000.00 - ₹5,000.00 per month
Education:
Master's (Preferred)
Work Remotely:
Yes"
Innerwork Solutions Pvt. Ltd.,https://www.indeed.co.in/company/Innerwork-Solutions-Pvt.-Ltd./jobs/Human-Resource-Executive-Intern-67b02c4edbd656f5?fccid=dd85900cc48bfa23&vjs=3,Human Resources Executive Intern,"ROLES AND RESPONSIBILITIES: -
1. Work on handling requirements
2. Work on screening resumes, recruiting, interviewing and placing applicants
3. Work on coordinating with prospects, calling, following up for interviews
4. Work on getting a position filled
5. Work on coordinating with candidates over mails and calls
6. Work on maintaining proper records
EDUCATION-
MBA HR
SKILLS: -
MS excel, MS word, Business Communication
Job Type: Full-time
Pay: ₹1,000.00 - ₹1,500.00 per month
Education:
Master's (Preferred)
Industry:
Human Resources
Work Remotely:
Yes"
Siemens AG,https://www.indeed.co.in/rc/clk?jk=c59e4c579ca83668&fccid=3b89b9ec324f96c8&vjs=3,Process Lead - Global Mobility Management,"We provide our Hire-to-Retire services along the complete lifecycle of an employee from onboarding to pension services.
We demonstrate our powerful ecosystem of leading external and internal partners and our network of key delivery centers
We believe in the value of industry best-practice standards achieved through evolving technology and digitalization. We focus on employee experience as a key driver of our actions. In doing so, we deliver flexibility, quality and efficiency for the businesses we partner with.
Sr Process Lead - Global Mobility Management
You will be consults on semi-complex cross border and local legislation that enables the management of the mobile workforce, Siemens initiatives, and programs.
You shall determine solutions to semi-complex inquiries related to internal and external compliance measures for the mobile workforce.
You will be conducting the ongoing maintenance, development, and implementation of sophisticated HR and Company policies, procedures, and other guidelines in the Global Mobility area.
You will be advising Siemens employee and manager understanding and compliance with sophisticated HR policies and guidelines in the Global Mobility area considering legal parameters.
You will Independently perform and applies skills to resolve sophisticated problems not covered by existing procedures or practices.
You shall display level of critical thinking in bringing successful resolution to high-impact, complex, and/or cross-functional problems surrounding the Global Mobility area.
You will consults on deployment options for commercial projects.
You will Ensure accurate exception and timely critical issue management.
You will Co-ordinate high level advisory of difficult cases/topics for customers and internal partners.
You will handle project consulting individually on personal and corporate income tax (permanent establishments, double tax treaties, economic employer concept etc.).
You will Coordinate and advises on immigration requirements, shadow payroll, and social security (outbound and inbound).
Calculate delegation allowances/benefits related to the project (e.g. hardship allowance, housing concept, transportation concept) and other Corporate Departments
Independently prepares and conducts sophisticated trainings on project consulting to concerned partners.
Evaluates new concepts/ process changes/ internal regulations of other departments that are in dependency with project delegations.
Consistently demonstrates ownership as well as leadership and role model qualities.
Maintains knowledge of Siemens Global Mobility Programs incl. local programs (e.g. Foreign Local Hire, Domestic Relocation, Internship Program)
Support Mergers & Acquisition activities in respect to in-country specific processes and requirements.
Prioritize and handle day-to-day workload to include responding to customers and employee inquiries within 24 – 48 hours of receipt.
Consistently achieves outstanding customer happiness.
We don’t need superheroes, just super minds
You are a Graduate/Post Graduate/CA with proven experience in Global Mobility, Taxation, Policies and Immigration
You should be a standout colleague with good interpersonal skills both verbal and written as regular interaction with the distributed team is encouraged.
You shall demonstrate significant knowledge of organization's business practices and issues faced and chips in to problem resolution of those issues.
You will have to adapt to changing and fast-paced business environment.
You shall have good experience in process-improvement and business-orientation.
You shall have excellent organisational and presentation skills.
Sensitivity to intercultural issues.
Natural 'change agent' who will have a passion for accomplishing FSS's (Functional Shared Services) organizational mission.
Instinctively understand and focus on value creation within respective role while consistently demonstrating a commitment to perfection in building successful business partnerships.
Make your mark in our exciting world at Siemens
This role is based in Bengaluru. You’ll also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.
We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and creativity and help us shape tomorrow.
Find out more about Siemens careers at: www.siemens.com/careers

Organization: Global Business Services
Company: Siemens Technology and Services Private Limited
Experience Level: Experienced Professional
Job Type: Full-time"
Shine projects,https://www.indeed.co.in/company/Shine-projects/jobs/Marketing-Business-Development-95242f225dd2720f?fccid=76f6b6755746f34a&vjs=3,Marketing & Business Development,"About the work from home job/internship
Commerce UGs/PGs(such as BBA, Bcom& MBA) will be preferred over the others
1. Managing, prospecting, rapport building, objection handling, and relationship management
2. Lead generation & revenue generation
3. Fetching business from the existing clients through relationship building and relationship management
4. Collecting feedback from the clients and updating it on the website on a regular basis
5. Liasoning with different stakeholders to ensure business continuity
Who can apply:
Only those candidates can apply who:
1. Are available for the work from home job/internship
2. Can start the work from home job/internship immediately
3. Are available for a duration of 1 month
4. Have relevant skills and interests
* Women wanting to start/restart their career can also apply.
Contract length: 1 month
Part-time hours: 7 per week
Job Types: Full-time, Part-time, Internship
Salary: ₹5,000.00 - ₹25,000.00 per month
Education:
Bachelor's (Preferred)
Language:
English (Preferred)
Work Remotely:
Yes"
