Company Name,Job link,Title,Text
Novo Nordisk,https://www.indeed.co.in/rc/clk?jk=d90baf1119b9ec38&fccid=0ee07a80a4e05d45&vjs=3,Business Analyst - Supply Chain Planning,"Category: Supply Chain and Procurement
Location: Bangalore, Karnataka, IN
Do you want to be part of a dynamic team managing the Supply Chain operations and quality standards within the organisation? Do you thrive by working in an international environment and are you prepared to embrace and tackle challenges as part of your work each day? Are you structured, with excellent planning skills and have a mind-set for optimisations? Do you enjoy communication across boundaries? If your answer is yes to all the questions, we may have just the right job for you...

About the department
Supply Chain was established in March 2017 as part of Product Supply Devices & Supply Chain Management business plan towards 2020. The Business plan has three parts; Robust, Ready, Effective and Supply Chain Global Service Centre (GSC) is part of the last one focusing business through offshoring. The unit is anchored under Supply Chain Planning (SCP) in Head Quarter and is the agreed place to consolidate Supply Chain activities across Novo Nordisk. The Supply Chain offshoring journey has started in D&S, Service Delivery Catalogue is taking form and other areas within Product Supply can soon join or add to the Catalogue to optimise costs and reduce complexity by operating an effective supply chain.

The position
As an Advance Planner you will be responsible for supporting and monitoring daily planning activities and supply chain integration in offshored planning processes. You will have to provide training to new planners.

You will also be responsible for supply network planning in terms of deploying and maintaining the production plans into SAP APO for the designated areas, ensuring a realistic and up-to-date development and communication over the supply &operation planning process, emphasizing the supply chain imbalances encountered in the 2-year plan. We expect you to prepare reports with regards to process issues which impacts on production plan and process deviation from the established planning processes to the relevant supply chain areas.

Additionally, you would also be responsible for creating and maintaining Production and Purchase planning. You will be involved in maintain planning relevant Master Data, evaluate Master Data quality, Planning performance reporting and evaluation of transactional data quality. You will have to coordinate and have regular meetings with onshore team and stake holders with relevant planning reports and Ad hoc analysis.

Qualifications
We are expecting you to hold the below skills and knowledge:
Masters/Bachelors within supply chain management, production or mechanical (or equivalent) from a well-recognised institute
Have been working with planning and support function for at least 6+ years
Ability to work on offshored planning processes
Ability to analyse and process the data
Good understanding of supply chain concepts (Plan, Make, Source, Deliver and Return and the supporting master data)
Experience user of the Microsoft Office (Word, Excel, PowerPoint)
SAP ECC/R3, SAP APO experience within Supply Chain is a must
Exposure to SAP BO/BI Reports creation and maintenance

Working at Novo Nordisk
At Novo Nordisk we use our skills, dedication and ambition to help people with diabetes, obesity, hemophilia and growth disorders. We offer you the chance to be part of a truly global work place, where passion and engagement are met with opportunities for professional and personal development.

Contact
For further information, please contact Bincy Mathew at BIMH@novonordisk.com

Deadline
30 September 2020.

Millions rely on us
To work for Novo Nordisk you will need the skills, dedication and ambition to change lives for the better for millions of patients living with diabetes and other chronical diseases. In exchange, we offer the chance to be part of a truly global workplace, where passion and engagement are met with opportunities for professional and personal development."
Asymmetrique,https://www.indeed.co.in/rc/clk?jk=90d57f9ff5cdb789&fccid=b54d3157808f3b5a&vjs=3,Experience Analyst,"I am special because:
I am a proactive design thinker, who aims to create truly delightful and humanized brands for the digital age. I do not settle for conventional thinking around brand- building and contribute towards providing an unmatched client satisfaction by implementing a holistic strategy with compelling brand assets & meaningful experiences.
How do I achieve this Herculean Task?
I study and aim to connect the dots between client’s business objectives/problems, competition, industry benchmarking, current and future market trends, and consumer insights & journeys to build brand/project brief that enables a clear and unique point of view for a brand/client
I collaborate with brand consultant, business & solution head in designing/executing strategies and concepts which aim at resolving my client’s pain‐points and leverages/creates a business opportunity
I partner with consumer researchers and data analysts, consumer journey experts, experience brand consultants, brand and experience designers, technology experts and specialists to deliver higher levels of client satisfaction through effective planning, efficient delivery of quality solutions & seamless execution of the Brand Strategy from conception to reality
I have a natural inclination towards creating storified, professional and compelling presentations for the projects/ pitches by collating various data points, findings, design outputs from various teams
I stay relevant with the times and curious to understand the evolving consumer behaviours, emerging trends in the category and innovation in brand experiences to be able to contribute in strategic discussions, building rapport with internal and external clients I love stepping into consumer\'s shoes as per project requirements to evaluate the real needs by using relevant formats like personal conversations, observations, even first-hand experiences along with secondary research
I Need to be:
Student of human behaviour & management
Comfortable with understating technology, data and design with an innate ability to marry art with science
Avid reader and dreamer on future of humanizing brands with innovative experiences, that use digital & new age technology for simplifying or adding value to consumer lives
Masters or Post graduation in Business Design / Marketing. Additional specialisation or certification in the field of Design Management / Design thinking / Business design /Service design will be preferred
Preferably having at least 1-3 years of relevant work experience in disciplines/companies like brand strategy/consulting/ research, brand design/experience, design management, mapping consumer journeys, etc."
C2L Biz,https://www.indeed.co.in/rc/clk?jk=881bfaf9d6730fd2&fccid=ea7c9ea4eb24b5b3&vjs=3,SR. BUSINESS ANALYST : SBA,"We are looking out for Sr. Business Analysts who are technically sound with good communication skills and a close fit to the job description below:
Primary (Essential) Technical Skills desired:
Skilled in requirement gathering and articulating
Should have knowledge creating Requirement documents and Functional Test case documents
Executing Functional testing and reporting defects
Taking responsibility of the solution to be delivered to the customers using our product offering, from the requirement confirmation stage up to the final customer acceptance stage
Carry out customer business requirement analysis using Requirement Workshops, Conference Room Pilots
Conceptualize the solution using our product offering to meet the requirements of the customer
Discuss, present to customer scenarios to the customer of solutions to meet the requirements of the customer. Get customer to agree on a chosen scenario
Lead the development team to build the proposed solution using the available product offering
Lead the engagement team to get the final solution tested and approved
Soft / Behavioral Skills:
Analytical skills to carry out sessions with the customer personnel to think through proposed solution
Ability to conceptualize
Good written and oral communication
Ability to interact with the senior management of the customer
Ability to lead a team of development members
Overall management skills to ensure the customer relationships remain under control
Confident, Responsible and High Initiative Driven
Strong in problem solving and quick in decision making
Educational Qualification:
MBA / MMS / PGDBA (mandatory first class throughout in academics)
Experience:
5 to 9 years
Job Location:
Mumbai / Pune (May get posted at client site across the world during the period of assignment. The job may involve travel.)"
Reliance Jio Infocomm Limited,https://www.indeed.co.in/rc/clk?jk=db0ef69e0cccf0e8&fccid=f63c7e3396139126&vjs=3,MIS Analyst,"Job Responsibilities :

1.Responsible for maintaining business requirement data
2.Preparing,updating of project schedules & maintaing reports on
progress of project
Education Requirement :

B.E/B.Tech/MCA
Experience Requirement :

Minimum 5 Years - Maximum 12 Years
Skills & Competencies :

1.Data mining
2.Data analytics
Location Map : WFM - Assisted Care,Mumbai RCP,Maharashtra"
State Street,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DufbCI2HIYwgBtoz6kWO8JhBjFXIWlM4Ym8nprWE4ozyO6GilzqEnqA6v-WZbgr7mQdU2tphig-KLi8dp84pANvo9TedIvWTvfCVWzv0uWS54naVxBuu0hgIB-GVOdiqQr7nj3LGNS8G_HfbykYpLEVio4IkeAdnYHX8aBC0pd4SlYUlgjk8byCvcLCOyghamqCK0Jm-vnwh3YXL1ACE6mCjKFFRtneklvMMVWwwVhuzNL9kbyX7-J8hImAtnr8MX5eiKjgKEyB5gY7DyTJM4qDQjgD_d3P8qy4cN0dVliSNlp3ROz8Oc-r8_5Oe86983eDOd51TWkf_J_aMQZpG4w_KSNjMCHPv9TwEvj1GKq8IWW4LTf9BcPeJ6T5OCGaNJN_bMgEqzroUh2TJxNJ-VisIknnfM7QP41YeBWyFqEO7x0xbsIFye7onB-085E844o6RjiUJwWYpMMro0yuxviKLm6h7wuwjw_Mk6JXe626YeIf5MZ-tC1CmFRFl--1mLAwe58RA34gMMXCzNdelcgJWm2RXZyv8-YE3waBBmU8TawOL4gyz-zkl5T5nYlQPpOYwL2G6zM3RClvebqTY1kLPvtxorPPedUlZbBSNDFbOy0sdWmkbzbmc1Xkr7dP0c=&p=0&fvj=0&vjs=3,"Financial Reporting / Analysis / Planning, SrAssc","Basic Purpose of Job:
The Global Reporting Centre of Excellence (COE) engages with State Street stakeholders, providing innovative solutions to reporting requirements. The COE is based out of our India office and operates at a truly global level. Through ground-breaking technology tools, the COE team synthesize data and present results with appropriate business insight/context in writing and orally to senior management and global stakeholders.
The CoE Analyst role works with a number of State Street largest and most complex global clients and senior leadership, and acts as the key link of COE relationships with client leadership and State Street leadership team. It is a role which requires strong inter-personal skills, high levels of exceptional client communication and engagement, and a disruptive entrepreneurial spirit.
The Incumbent would be responsible to maintain and improve existing reporting and analytics infrastructure as part of Reporting CoE using various tools, methodologies and oversee the business performance analysis including seasonality, response patterns, and variances between expected and actual results.
Responsibilities & Tasks Include:
High level of responsibility and ownership from inception through to implementation of reporting environment.
High level of personal commitment to each task, a can do attitude and a drive to deliver.
Proven history of delivering timely, high quality, senior manager-level reporting and analysis from diverse, complex data sources.
Understand client operations and organization to ensure that the COE service delivery model is aligned.
Conduct Joint working sessions and review meetings engaging multiple business units to ensure prompt and accurate resolution to challenges noted.
Conduct multiple stake holder meetings and Manage Queues to ensure Service excellence.
Strong communication skills to be able to communicate at all levels.
Should have a proactive approach to problem solving.
Good testing principles as well as good defect management skills.
Able to contribute as a team and deliver individually as and when needed.
Provide UI prototypes, develop technical specifications and build interactive dashboard solutions to the agreed upon specifications.
Conduct product evaluations (POCs).
Participate in standards definition meetings and quality assurance peer reviews of their code base.
Develop automation of processes to improve quality and reduce cycle time.
Job Requirements:
Education and Experience:
Bachelor’s Degree (Post Graduate Preferred)
7+ years of experience in Business Intelligence and Analytics
3+ years of experience Tableau Development experience in an enterprise level environment.
Skills/ Knowledge:
Strong verbal communication skills.
Ability to build strong visualization dashboards in Tableau, Webfocus
Strong in Tableau administration.
Tableau development skill set should include visualization development, use of parameters, and report optimization.
Experience with designing complex dashboards taking advantage of all tableau functions including data blending, actions , parameters , etc
Strong analytical skills.
Manipulate and analyze complex, high volume data from various sources using tools like Oracle, SQL, MS Excel etc
Should have strong data analysis and data interpretation skills.
Strong working knowledge of ETL processing and data transformation techniques.
Strong SQL development skills.
Having good data modeling skills.
Ability to understand and collect requirements from client.
Experience in analyzing and interpreting business requirements to identify technical solutions.
Experience in utilizing Source code control software (e.g. GIT, Subversion)
Continuous Integration/Development.
Working knowledge of Essbase, Teradata and SAS is a plus.
Programing knowledge in Java or C# is a plus.
Visual Basic knowledge a plus.
Ability to create MS Access Applications a plus."
The Smart Cube,https://www.indeed.co.in/rc/clk?jk=ef197a6cb7ed0b23&fccid=b9307e48ea949912&vjs=3,Assistant Manager,"Roles and responsibilities
Understand the client objectives, and work with the Project Lead (PL) to design the analytical solution/framework. Be able to translate the client objectives / analytical plan into clear deliverables with associated priorities and constraints
Organise/Prepare/Manage data and conduct quality checks to ensure that the analysis dataset is ready
Explore and implement various statistical and analytical techniques (including machine learning) like linear/non-linear Regression, Decision Trees, Segmentation, time series forecasting as well as machine learning algorithms like Random Forest, SVM, ANN, etc.
Conduct sanity checks of the analysis output based on reasoning and common sense, and be able to do a rigorous self QC, as well as of the work assigned to junior analysts to ensure an error free output
Interpret the output in context of the client’s business and industry to identify trends and actionable insights
Be able to succinctly visualise the findings through a PPT, a BI dashboard (Tableau, Qlikview, etc.) and highlight the key takeaways from a business perspective
Be able to take client calls relatively independently, and interact with onsite leads (if applicable) on a daily basis
Discuss queries/certain sections of deliverable report over client calls or video conferences

Client Management
Act as client lead and maintain client relationship; make independent key decisions related to client management
Be a part of deliverable discussions with clients over telephonic calls, and guide the project team on the next steps and way forward

Most Important Requirements
Superior problem solving abilities and strong analytical thinking
Desire to work in a fast paced, challenging environment where you need to push yourself all the time
Excellent communication skills, both written and verbal
Solution orientation and self-drive

Ideal Candidate
4–7 years of relevant advanced analytics experience in Marketing, CRM, Pricing in either Retail, or CPG industries. Other B2C domains can be considered
Experience in managing, cleaning and analysing large datasets using tools like Python, R or SAS
Experience in using multiple advanced analytics techniques or machine learning algorithms
Experience in handling client calls and working independently with clients
Understanding of consumer businesses such as Retail, CPG or Telecom
Knowledge of working across multiple data types and files like flat files, RDBMS files; multiple data platforms (SQL Server, Teradata, Hadoop, Spark); on premise or on the cloud
Knowledge of advanced statistical techniques like Decision trees, different types of regressions, clustering, Forecasting (ARIMA/X), ML, etc.

Other Skills
Excellent communication skills (both written and oral)
Ability to create client ready deliverables in Excel and PowerPoint
Optimisation techniques (linear, non-linear), and knowledge of supply chain
VBA, Excel Macro programming, Tableau, Qlikview

Education
Engineers from top tier institutes (IITs, DCE/NSIT, NITs) or Post Graduates in Maths/Statistics/OR from top Tier Colleges/Universities
MBA from top tier B-schools"
OTBT Infotech Private Limited,https://www.indeed.co.in/rc/clk?jk=7c83dcd865d743fa&fccid=eacff8aa50882683&vjs=3,"Business Analyst, Business Analyst, Product Management","We are looking for experienced and ambitious. Business Analyst to join our Virtual Product team. You will be participating in the creation and designing of new features, from the idea stage to launch.
Responsibilities
Sound knowledge of discovering the needs of a particular product and proficient in the understanding of the design thinking process to build software
Acute understanding of the users who will be using a software
Flexible enough to iterate through multiple cycles of understanding users, discovering requirements, and proposing the release plan
Prior experience of being a core member of the product development team and creating new modules, new products in a product based company will be of a great advantage
Participate in product design activities, wireframes, flowcharting, and mockups that generate user-friendly solutions, and design new features
Understand product backlog and relative priority of features on that backlog
Splitting the concept features into smaller user stories and grooming the team on these features
Responsible for authoring and delivering functional and non-functional specifications
Own product requirement definition and documentation
Define acceptance criteria for the features and verify once they are developed, review test specifications.
Evaluate software developed from the user perspective, ensure a high level of usability and customer acceptance
Focus on trend analysis as it relates to customer experience and the quality of our product/service
Conduct product brainstorm sessions with inter-departmental teams to define product and technology requirements and strategies
Collaborate with R&D teams to find technical solutions

Requirements
B.E/ B.Tech/ MCA/ M.Tech (Computer Science will add advantage)
MBA or Master's degree in related fields
2-4 years experience in a software product development environment preferably cloud development.
Clear and proactive oral & written communication skills
Strong analytical skillset to decipher business needs and recommend solutions
Ability to think creatively and excellent problem-solving skills
Solid understanding of application architectures, databases, APIs, etc"
True Influence,https://www.indeed.co.in/rc/clk?jk=f1c723fcdf04db5c&fccid=a4ac608785f9d408&vjs=3,"Analyst, Quality Control","Job Summary
As a key member of the awesome Quality Control team, the Analyst will be responsible for managing complex internal data. He / She should be skilled in recording, interpreting and analysing data in a fast-paced environment. He / She should have advanced proficiency in all aspects of Excel. We are looking for a self-driven Analyst, who should have attention to detail and is responsible for all aspects of quality. He / She should ensure that we deliver quality deliverables to our clients. The goal is to gradually achieve low rejection rate on the deliverables by strategically exploiting all aspects of the third-party research as requested by the client. IMMEDIATE START DATES STRONGLY PREFERRED.
Duties & Responsibilities
The Analyst, Digital Marketing will have complete responsibility of the email marketing programs and platforms. Specifically, this person will manage or engage in the following:
Verification and validation of the data
Conduct intensive research online to ensure every data record is valid and qualified
Report the status of the rejection rate on a regular basis to internal stakeholders
Ready to take additional responsibilities and delivering the quality output independently
Ability to work in a team, handle multiple assignments and adhere to strict deadlines
Work with individual members of the team on data requests for clients
Self driven to initiate process improvements
Skills & Requirements
Proven market / industry research analysis experience
Microsoft Excel Certification
Market Research using LinkedIn Sales Navigator
Data Processing
Data Appending
Lead Generation
LinkedIn Research
Strong knowledge of web browsing/google search
Excellent written and verbal communication skills
Any Bachelor's / Master’s Degree
Minimum of 2+ years of experience as a Data Analyst or a QA Analyst
Well-organized with project planning and execution
Demonstrate critical thinking and problem-solving skills
Good team player within a target-driven environment
Position Title : Analyst, Quality Control
Location : Bangalore, India
Department : Production
Hiring Manager : Group Lead, Quality Control
Compensation : Salary + Bonus"
Deutsche Bank,https://www.indeed.co.in/rc/clk?jk=fd204b0289c139d6&fccid=f1d8e147024abb3f&vjs=3,Business Analyst,"Position OverviewRisk division has a fundamental responsibility to protect the Bank. With group-wide responsibility for the management and control of credit, market, operational and reputational risks, we have a unique vantage point which allows us

Position Overview

Risk division has a fundamental responsibility to protect the Bank. With group-wide responsibility for the management and control of credit, market, operational and reputational risks, we have a unique vantage point which allows us a holistic view of our businesses and our clients.
Nearly 4,000 employees work together in our division to achieve our ambition to be an industry-leading risk management organisation.
In an increasingly complex environment, risk management is fast-becoming the most sought after place to build a career within the banking world. Risk at Deutsche Bank is relied upon to help shape the strategy of the organisation and the wider industry agenda. The Global Credit
Rating Team (GCRT) is entrusted with the work of assigning and surveillance of Probability of Default Rating to Corporate and Institutional counterparties of the Bank. As part of Risks transformation journey, GCRT is bringing Credit documentation to its purview and requires strong analysts to handle the same.
What well offer you
As part of our flexible scheme, here are just some of the benefits that youll enjoy
Best in class leave policy
Gender neutral parental leaves
100% reimbursement under child care assistance benefit (gender neutral)
Flexible working arrangements
Sponsorship for Industry relevant certifications and education
Employee Assistance Program for you and your family members
Comprehensive Hospitalization Insurance for you and your dependents
Accident and Term life Insurance
Complementary Health screening for 35 yrs. and above

Position Description:
Undertake accurate and timely credit analysis of counterparties (including Corporates and FIs) by identifying business and financial risk based on understanding of business model, financial statement analysis, preparing cash flow model/ forecast and peer analysis.
Write Rating reports and credit reviews/analysis for recommendation to senior members for approval.
Active participation in Live trades with onshore credit officers (KCP) by understanding the trade dynamics, providing your recommendation and completing the credit write-ups (Addendum) for the same.
On-going monitoring & surveillance of assigned international portfolios, including rating changes, market/industry developments, news events, etc and assessing the impact on credit worthiness of the counterparty, keeping DBs exposure in mind.
Understand the various banking products (including Trade Finance and Derivatives) and credit documentation for the same. Support the KCP with appropriate checks and its inclusion in the credit reviews.
Monitoring of limits/exposure: Updating Limit amendments and credit relevant data updates in the credit system. Exposure monitoring and timely clearance of Excess tickets. Timely monitoring of covenants and regular discussion with KCPs.
Manage own credit portfolio and assist senior decision makers to make informed decisions based on your recommendations
Interface directly across with the Credit officers (KCP) and other stakeholders (business side, Exposure managements, and various ops teams) to ensure complete understanding of DBs exposure and timely completion of the credit reviews.
Participate in ad-hoc projects related to portfolio exercises (industry/regional exercise), regulatory developments, sector notes, audit exercises and support onshore KCPs for various business strategies.
Ensure compliance with relevant and applicable local and global regulatory and policy requirements

Required education, experience & skills:
Relevant professional qualifications are MSc / MA / MBA / CA / CFA, etc.
Relevant work experience (34years) in credit underwriting
Strong analytical skills, knowledge of financial markets and economic/industry trends
Strong accounting background, knowledge of financial ratios, financial statement analysis, cash flow projections or project finance experience

Other skills:
Strong written and verbal communication skills in English
Must be a self-starter and pro-active in bringing new ideas and solutions to the table
Must demonstrate ability to manage own time efficiently and effectively, and be able to multitask, absorb ideas and facts quickly, while maintaining a strict eye for detail
Ability to apply entrepreneurial skills to develop processes and activities
Deutsche Bank is an equal opportunity employer who seeks to recruit and appoint the best available person for a job regardless of marital / civil partnership status, sex (including pregnancy), age, religion, belief, race, nationality and ethnic or national origin, colour, sexual orientation or disability.

How well support you
Training and development to help you excel in your career
Flexible working to assist you balance your personal priorities
Coaching and support from experts in your team
A culture of continuous learning to aid progression
A range of flexible benefits that you can tailor to suit your needs

About us and our teams
Please visit our company website for further information:
Our values define the working environment we strive to create diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.
We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.

Click to find out more about diversity and inclusion at Deutsche Bank."
C2L Biz,https://www.indeed.co.in/rc/clk?jk=8ab2914882252549&fccid=ea7c9ea4eb24b5b3&vjs=3,BUSINESS ANALYST : BA,"We are looking out for Business Analysts who are technically sound with good communication skills and a close fit to the job description below:
Primary (Essential) Technical Skills desired:
Skilled in requirement gathering and articulating
Should have knowledge creating Requirement documents and Functional Test case documents
Executing Functional testing and reporting defects
Taking responsibility of the solution to be delivered to the customers using our product offering, from the requirement confirmation stage up to the final customer acceptance stage
Carry out customer business requirement analysis using Requirement Workshops, Conference Room Pilots
Conceptualize the solution using our product offering to meet the requirements of the customer
Discuss, present to customer scenarios to the customer of solutions to meet the requirements of the customer. Get customer to agree on a chosen scenario
Lead the development team to build the proposed solution using the available product offering
Lead the engagement team to get the final solution tested and approved
Soft / Behavioral Skills:
Analytical skills to carry out sessions with the customer personnel to think through proposed solution
Ability to conceptualize
Good written and oral communication
Ability to interact with the senior management of the customer
Ability to lead a team of development members
Overall management skills to ensure the customer relationships remain under control
Confident, Responsible and High Initiative Driven
Strong in problem solving and quick in decision making
Educational Qualification:
MBA / MMS / PGDBA (mandatory first class throughout in academics)
Experience:
2 to 5 years
Job Location:
Mumbai / Pune (May get posted at client site across the world during the period of assignment. The job may involve travel.)"
Aleron,https://www.indeed.co.in/rc/clk?jk=c4cedf4049fa2cae&fccid=179ebf03d659aa60&vjs=3,Pricing Analyst,"ID: 17185
Posted: 9/16/2020
Location: Bangalore, KA
Category: TOD
Job Type: Permanent


Description
Job Description
This role is responsible for enabling the various business / functional units to comply to financial policies, procedures and standards, to achieve their financial objectives. This role is t function like a pivot between various business / functions and finance. Role should own MIS, planning & performance management.
Roles & responsibilities
Financial Management
Responsible for financial forecast for various business / functional units.
Responsible for handling financial reviews with delivery units. Understand the business levers for improving the program profitability.
Monitor the regular expenses and enforce budget control on those operating exps
Financial Reporting & MIS
Publish and review MIS reports for Management/ Unit Head
Preparing, reporting & analyzing monthly MIS for the units.
Pricing
Assist the team with project pricing through financial evaluations of specific proposals.
Assist the commercial team to get the best fit financial model. Come up with innovative pricing techniques
Venture into the market and identify the trend in pricing that is relevant to IT infrastructure industry.
Contract Management
Support the legal team in ensuring commercials and T&Cs are correctly captured in the agreements.
Strategy Planning
Support the strategy planning process by providing analysis on Industry, competition etc. Actively contribute into the brain storming sessions.
Business Planning
Support in collating data for preparing the business plan for all the functions and business units and for the Company as a whole
Performance Management
Establish Financial measurement standards and monitor performance against goals (Unit goals) and publish variance report
Set goals for the leadership and ensure they are aligned to the scorecard
Corporate Initiatives
Drive/ support corporate initiatives regarding finance activities (Like imparting trainings etc
Job Requirements
People Management
Setting KRA's, conduct performance appraisals and identify training opportunities for reportees.
Pre-requisites for the role
Should have minimum qualification of M.Com/ MBA (finance) with about 3-5 years of work experience in a Medium / Large software/ related company.
Support the Business Finance Manager in Pricing, MIS, Sales and Expense Analysis, Program Margin Analysis, Query resolution and in Financial Planning and Budgeting
Should be able to interact with cross functional teams like Sales, Delivery, Operations, HR and legal in ensuring completion of the required tasks
Should be fluent in English and a Proficient in Excel and PPT"
Neebal Technologies,https://www.indeed.co.in/company/Neebal-Technologies/jobs/Business-Analyst-e85f896bb21e00dc?fccid=c856a0363dbfaba4&vjs=3,Business Analyst,"Business Analyst
Seniority Level: 2-5 years
Employment Type: Full Time
Location: Mumbai
Eligibility criteria: Bachelor in Engineering (BE) or MBA in IT
Responsibilities
The Business Analyst is primarily responsible for understanding the definition of the features
and to provide the best solution for tackling customer needs which are defined by Product
management. He/she interacts with product managers, analysts and other product owners,
Neebal internal and external customers, research and SW development teams to realize the
features of a SW product over the whole product life cycle.
Perform requirement analysis and complete documentation on technically complex
projects that span multiple platforms and business domains
Ability to govern multiple projects concurrently
Develop technological business rules, requirements, use cases and/or user stories for
end-to-end custom assessment solutions
Collaborate cross-functionally to lead and manage all requirement activities, including
project schedule, risk management and customer meetings
Communicate with Project Management Office and/or customers as needed to ensure
contract requirements are met
Consistent in applying sound judgment to solve customer problems/delivery issues
Analyse situations & make recommendations for improvement, and implement
department changes that drive process improvement
Requirements
Customer Interaction
Change Management
Clear, direct, and proactive oral and written communication
Should have good leadership skills, be self-motivated, quality and result oriented
Able to work well with define teams in other time zones
Job Type: Full-time
Experience:
Business Analyst: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Aceline Tech Solutions Private Limited,https://www.indeed.co.in/rc/clk?jk=eca7e9df36de4b5a&fccid=5cf7c7bc4b779f94&vjs=3,Business Analyst,"Cllaborate with the technical teams and validate requirements for feasibility analysis and delivery
Question and uncover gaps and facilitate conversations be able to calibrate solutions helping to achieve business goals
Understand the sentiments of Customers/Business Users and be the part of solution
Simplify concepts/explanations and take responsibility to bring all project stakeholders on to the same page
Serve as an interface between technical and Business teams - translating the business requirements and goals for better understanding of the development team.
Devise advanced strategies and tactics to collect, review and assimilate the data requirements
Work towards applying the best practices for effective communication amongst teams, and thus facilitating resolution of arising problems.
Constantly keeping an eye on the projects progress and track productivity by insightful analysis and by publishing progress reports and recommending necessary actions.

REQUIREMENTS:
Minimum Bachelors degree in IT or Technology related areas. Business Degree/MBA on top is a plus
Specialization in BFSI domain especially Retail Banking (Loans, Cards, Insurance, payments etc) would be highly preferred.
On-site client facing experience across several environments is quite essential
Flawless oral and written communication skills with demonstrated presentation
Strong technical concept communication with knowledge on BPM/RPA technologies
Readiness and ability to pick up knowledge from new industries and apply solutions
Ability to manoeuvre around with strong negotiation and convincing skills
Expert with Visual modelling skills - design tools, wireframes, mock-up screens"
IHS Markit,https://www.indeed.co.in/rc/clk?jk=3aad657ad657b286&fccid=c4ba6202af4dda9d&vjs=3,Data Transformation Analyst I,"Team is responsible for collecting and maintaining data which provides insight into who is holding, and investing in publicly traded securities, across the world. The Research Associate/Senior Research Associate for Ownership Content is a very hands on, operations related position. In this role, you will work closely with members of our global teams, adding value to our content, as you help to ensure the highest possible levels of data quality, timeliness and completeness. You’ll be responsible for helping to drive production, process and content improvements across the group. You’ll be given the support and direction you’ll need to help you succeed, while working as part of a diverse and experienced, passionate team. As a RA/SRA with our Ownership team, you will gain invaluable insight into the areas of data collection, data processing, operations management, and financial services. In addition to operations related roles, the RA/SRA position provides a solid background for Account Managers, product development/management, content specialists, content strategy, data management, and project management
Major Responsibilities
Understanding sources of ownership information, key stakeholders, and the full cycle of the data
Running reports from multiple databases, analyzing the content and results to ensure expected results are obtained
Applying capital markets knowledge to aggregate the information. This includes identifying which data points are important and which are extraneous
Preparing data to connect into our proprietary systems for further analysis
Testing new software releases, providing feedback to the development team as necessary
Interacting with internal clients, and well as external contacts
Assisting with the collection and processing of data
Monitoring workflow, data timeliness and quality
Offering suggestions for content, processing and application improvements
Qualification:
MBA/PGDBA/PGDM with Finance as major specialization
Experience
0 - 2 years of experience in Data Research
Desired Skills
Computer Literacy
Good numerical skills to ensure understanding of the financial data to be collected and/or processed
Analytical skills and detail orientation to ensure accuracy of data
Knowledge of financial markets to ensure effective understanding of assigned content/market
A willingness to learn, with a passion for analyzing the equity/fixed income markets. Strong attention to detail
Superior analytical reasoning and oral communication skills
An ability to work independently and within a dynamic team
An ability to absorb large amounts of information in a high energy, fast-paced environment
Detail oriented; able to multi-task; strong organizational skills
Shift timings: 1.00 Pm to 10.00 PM
-
IHS Markit is committed to providing equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by the laws and regulations in any of our locations.
We are proud to provide reasonable accommodations to applicants with disabilities. If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position, please contact or call +1 212 849 0399. Determination on requests for reasonable accommodation are considered on a case-by-case basis. This contact information (email and phone) is intended for application assistance and accommodation requests only. We are unable to accept resumes or provide information about application status through the phone number or email address above. Resumes are only accepted through the online application process, and only qualified candidates will receive consideration and follow-up.
IHS Markit maintains a substance-free workplace; employees may be asked to submit to a drug test (where permitted by law). In addition, as a federal contractor in the United States, the company participates in the E-Verify Program to confirm eligibility to work.
For information please click on the following links:
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency Statement
-
Current Colleagues
If you are currently employed by IHS Markit, please apply internally via the Workday internal careers site."
